id,mz,rt,area,height,detected_rate,has_ms2,detected:fraction:POC,mean_area:fraction:POC,detected:fraction:WSOC,mean_area:fraction:WSOC,log2FC:fraction:POC_vs_WSOC,welch_p:fraction:POC_vs_WSOC,welch_q:fraction:POC_vs_WSOC,detected:day_type:weekday,mean_area:day_type:weekday,detected:day_type:weekend,mean_area:day_type:weekend,log2FC:day_type:weekday_vs_weekend,welch_p:day_type:weekday_vs_weekend,welch_q:day_type:weekday_vs_weekend
3233,131.10673,2.6519,68600.0,172700.0,0.027777777777777776,False,False,4720.611111111111,True,9018.111111111111,-0.9338516482565671,0.24721958897779395,0.2845988849137249,True,8064.333333333333,False,4479.416666666667,0.8482444036818424,0.20591043100012751,0.4392268680421373
3234,113.02334,2.6903,122500.0,588000.0,0.0,False,False,10716.611111111111,False,10352.388888888889,0.049885039338366,0.8059948288747754,0.8248355467721575,False,11231.916666666666,False,9139.666666666666,0.29739068222171705,0.11035618676820017,0.34956537517219133
3235,371.10113,2.6533,704200.0,1230000.0,0.1111111111111111,False,True,99762.22222222222,True,86407.77777777778,0.2073324230460226,0.7654352541007302,0.7860299246146512,True,87889.16666666667,True,103476.66666666667,-0.23554823283077853,0.7309436411973559,0.842357193397669
3251,148.03934,2.7055,148200.0,339100.0,0.027777777777777776,False,True,17306.0,False,10568.888888888889,0.711448594135329,0.4026555661992952,0.4354574954410324,True,16295.333333333334,False,9221.666666666666,0.8213594407338867,0.2461004420264692,0.47535507926215653
3253,122.06818,2.7048,103400.0,513600.0,0.0,False,False,5457.166666666667,False,16747.300000000003,-1.6177045123270952,0.055059873415141354,0.07615411388452142,False,11497.558333333334,False,10311.583333333334,0.15706164320943186,0.7942778079290547,0.8836192205548564
3257,245.15748,2.7578,41230.0,58310.0,0.027777777777777776,False,False,49.900000000000006,True,2490.5222222222224,-5.641264658038094,0.30052136699400395,0.3399780009656659,True,1897.7791666666665,False,15.075000000000001,6.976010311888966,0.28369872046288874,0.5115746520505314
3263,101.11548,2.7506,66430.0,249600.0,0.05555555555555555,False,True,23961.222222222223,False,63.25,8.565420304341052,7.9757533412298e-06,3.2679684969915975e-05,True,9146.270833333334,True,17744.166666666668,-0.9560892765384762,0.2200539863471462,0.45294501610310733
3265,123.04409,2.7192,465500.0,1147000.0,0.027777777777777776,False,True,58696.666666666664,False,43240.0,0.44091205317560794,0.5273908461979975,0.5588334398047476,True,58204.166666666664,False,36496.666666666664,0.6733577301595489,0.23443282316086284,0.46405715703574535
3288,100.11208,2.7686,1568000.0,3573000.0,0.5,True,True,886444.4444444445,False,12471.944444444445,6.151271904996501,6.891879269381457e-08,5.449435480730038e-07,True,339816.9166666667,True,668740.75,-0.976689357095193,0.15281123441263436,0.3912440721104386
3296,372.10011,2.777,93590.0,216600.0,0.027777777777777776,False,True,9941.833333333334,False,8380.166666666666,0.24653298102825238,0.7676814157813755,0.788200577610331,True,11611.708333333334,False,4259.583333333333,1.4467960194564828,0.06574956859441335,0.3283876883433286
3314,371.10113,2.8168,589600.0,1020000.0,0.1111111111111111,False,True,116013.77777777778,False,57158.22222222222,1.0212631992968468,0.1663355819577447,0.19922793300672137,True,95109.91666666667,True,69538.16666666667,0.4517907402491378,0.5291426777534196,0.6962465200759913
3325,159.138,2.8381,103700.0,228600.0,0.027777777777777776,False,True,12941.666666666666,False,7236.777777777777,0.8386040478232609,0.306971574841178,0.3465836269279176,True,11890.0,False,6487.666666666667,0.8739771135200792,0.20129522884945486,0.4337719118963642
3326,113.02335,2.8391,123100.0,623500.0,0.0,False,False,9550.888888888889,False,12414.888888888889,-0.3783644354280922,0.04629616887884299,0.06549284771867134,False,11703.875,False,9540.916666666666,0.2947864779447028,0.0916435182184672,0.33494601057112816
3340,139.03905,2.8817,265000.0,624300.0,0.16666666666666666,False,True,93768.72222222222,False,22433.333333333332,2.0634627691597838,0.014459575884383208,0.02364760695738041,True,40185.708333333336,True,93931.66666666667,-1.2249290959451011,0.14415148304174014,0.3806066423184162
3347,372.10009,2.895,79170.0,196700.0,0.027777777777777776,False,False,5784.666666666667,True,12437.277777777777,-1.1043650150754065,0.1499297911228934,0.18242198351807648,False,8650.25,True,10032.416666666666,-0.21385543890795153,0.8345765100927993,0.9085050811029394
3361,129.07844,2.9419,17460.0,174100.0,0.0,False,False,0.0,False,0.0,,,,False,0.0,False,0.0,,,
3365,249.14454,2.9494,100000.0,841800.0,0.0,True,False,0.0,False,0.0,,,,False,0.0,False,0.0,,,
3369,151.94975,2.9603,31920.0,66430.0,0.027777777777777776,False,True,3231.272222222222,False,770.7888888888889,2.067694617123338,0.16692261903918404,0.19985064825242344,True,2549.0458333333327,False,905.0,1.493967616784562,0.21858846794677114,0.4514310572858395
3372,316.19647,2.9979,92300.0,241600.0,0.027777777777777776,False,False,0.0,True,15959.072222222221,-inf,0.010522310694243175,0.01784145980476935,True,11946.75,False,45.10833333333333,8.04900850252456,0.01230065004064735,0.29570871448861064
3391,157.04964,2.9863,102700.0,103700.0,0.08333333333333333,False,True,19595.944444444445,False,1572.3111111111111,3.6395964915146806,0.05755883870971062,0.07917415402047291,False,2351.2166666666667,True,27049.95,-3.524146531494637,0.0819869125021142,0.33295466308741695
3393,245.15759,3.0227,28290.0,64780.0,0.08333333333333333,False,False,238.1944444444444,True,5378.805555555556,-4.497074166433971,0.04044108928347053,0.05831587444751358,True,2375.141666666667,True,3675.2166666666667,-0.6298157379214515,0.6373934395846705,0.7777519293548782
3395,372.10012,3.0024,135200.0,199000.0,0.05555555555555555,False,True,15005.222222222223,False,7800.855555555555,0.9437604201784441,0.39903074022994023,0.43185113647715423,True,15349.516666666668,False,3510.0833333333335,2.1286160407456753,0.06598351310042735,0.3286725830462317
3406,145.12237,3.0072,204400.0,338500.0,0.027777777777777776,False,True,25674.722222222223,False,10678.5,1.2656396608572305,0.1763454772986536,0.2097824119552814,False,13546.125,True,27437.583333333332,-1.0182732026694614,0.4088212048383486,0.6012405726339307
3408,149.95289,3.0244,53750.0,124500.0,0.027777777777777776,False,True,5050.761111111111,False,2229.2055555555553,1.179971153394825,0.3415998449002904,0.37408230210342636,True,4167.179166666667,False,2585.5916666666667,0.6885766762115416,0.4788191561002223,0.6585560765582638
3412,146.15401,3.079,37170.0,166800.0,0.027777777777777776,False,True,4154.338888888889,False,678.3722222222221,2.614469907188426,0.09927200418464209,0.1261747279144752,True,3025.7791666666667,False,1197.5083333333334,1.3372710022475758,0.2634953815581748,0.4911870700680566
3420,316.19646,3.1063,124500.0,381300.0,0.1111111111111111,False,False,12.511111111111111,True,28437.605555555558,-11.150374359046168,0.003377170614578887,0.0065094444283595645,True,21273.795833333334,False,127.58333333333333,7.381493785718749,0.004587428539988126,0.22478248147262553
3423,139.03905,3.0624,246400.0,621300.0,0.027777777777777776,False,True,29048.5,False,17346.777777777777,0.7437959657449752,0.3763306161640283,0.4092552490667807,True,26468.958333333332,False,16655.0,0.6683460657207521,0.32190123273203475,0.5407369910607658
3428,114.12781,3.1322,8963.0,69450.0,0.027777777777777776,False,True,1296.9055555555556,False,84.73888888888888,3.93590539997321,0.03432591069666652,0.050519459223322814,True,642.6541666666666,False,787.1583333333334,-0.2926112717515312,0.7988587411164452,0.8861729705048053
3437,136.95327,3.1218,33890.0,121800.0,0.0,False,False,1440.8833333333337,False,1014.9666666666666,0.5055211793980153,0.15916484281623075,0.1925566339790385,False,1311.7666666666669,False,1060.2416666666666,0.30711797665382556,0.3752358021319223,0.570956801915018
3447,245.15761,3.1967,24800.0,75440.0,0.08333333333333333,False,False,312.1666666666667,True,4815.222222222223,-3.947213981036565,0.024283674164406993,0.037331524909599595,False,798.775,True,6093.533333333333,-2.9314179317739875,0.07002379371684414,0.33072518407580864
3448,261.1309,3.2091,19310.0,98360.0,0.027777777777777776,False,False,105.23333333333332,True,2445.088888888889,-4.5382232488991985,0.021232650264672748,0.033131558234621244,False,344.2791666666667,True,3136.9249999999997,-3.187700249547992,0.0589189883794501,0.32513490338059065
3457,199.09347,3.1932,14290.0,64950.0,0.05555555555555555,False,False,116.45555555555555,True,3198.722222222222,-4.779644343315828,0.009532680773105815,0.01631668285843669,False,691.8000000000001,True,3589.1666666666665,-2.3752219989224987,0.08120145138895248,0.33295466308741695
3459,254.06604,3.1338,16920.0,78330.0,0.08333333333333333,False,True,3195.161111111111,False,0.0,inf,0.041711685517688064,0.05986534303297933,False,233.9416666666667,True,4324.858333333334,-4.208432132181959,0.08021696210828501,0.33295466308741695
3469,146.154,3.2308,42320.0,221500.0,0.5833333333333334,False,True,21227.222222222223,True,5161.666666666667,2.040006711353118,8.383879106180717e-06,3.4075339073801177e-05,True,13143.291666666666,True,13296.75,-0.016747028262709858,0.9683304468388787,0.9835277175842176
3472,233.14962,3.2744,34950.0,408900.0,0.0,True,False,0.0,False,2280.0944444444444,-inf,0.01219244685912563,0.020348655528867273,False,250.4416666666667,False,2919.258333333333,-3.5430553721266,0.045217860799809266,0.3132041790967732
3473,128.14343,3.2585,22150.0,106300.0,0.027777777777777776,False,True,2516.577777777778,False,1726.1166666666663,0.543933208433145,0.5386292678922462,0.5694244781659151,True,2544.1666666666665,False,1275.7083333333333,0.995894661937527,0.20486127554890568,0.43820514985384745
3483,114.12781,3.2958,17580.0,124300.0,0.25,False,True,7330.155555555555,False,109.62777777777778,6.063158510936647,1.540244695605815e-05,5.771313352823802e-05,True,2515.504166666667,True,6128.666666666667,-1.2847256605865545,0.12508686563421337,0.36179734471718994
3492,316.19645,3.3396,240200.0,609000.0,0.08333333333333333,True,False,233.83333333333334,True,38779.81666666667,-7.373681569705623,0.07220814413529299,0.09667805041185842,True,29074.825,False,370.82500000000005,6.292888188218275,0.0747386116524966,0.33295466308741695
3493,261.13092,3.3645,40990.0,120500.0,0.05555555555555555,False,False,146.46666666666664,True,5668.766666666666,-5.274390613143528,0.056371870994720644,0.07767602867451208,False,694.3458333333333,True,7334.158333333333,-3.4009051008893936,0.12567299508040009,0.36179734471718994
3494,253.12822,3.3904,56610.0,247800.0,0.027777777777777776,False,False,80.49444444444445,True,11050.81111111111,-7.101047334659473,0.009358370829581292,0.01604831218874626,True,5325.537499999999,False,6045.883333333334,-0.18302599758884663,0.8629375406388422,0.9235068063204218
3495,318.17566,3.3507,68560.0,154700.0,0.2222222222222222,False,False,0.0,True,26194.444444444445,-inf,0.001204386265344836,0.0026066578785398594,True,19645.833333333332,False,0.0,inf,0.001765731803373688,0.1662807106845011
3505,277.10481,3.3864,19780.0,78480.0,0.05555555555555555,False,False,29.59444444444445,True,2985.05,-6.65628491246438,0.0319320500810103,0.04742415220312679,False,412.4958333333334,True,3696.975,-3.1638938359222455,0.11065377832200306,0.34956537517219133
3507,317.19974,3.364,21830.0,86960.0,0.027777777777777776,False,False,0.0,True,1809.9444444444443,-inf,0.16505830746014968,0.19807373568846728,True,1357.4583333333333,False,0.0,inf,0.1635513053512009,0.3993355290637484
3511,133.07609,3.373,12570.0,60640.0,0.0,False,False,671.4222222222222,False,781.2666666666668,-0.21859477477877182,0.7363679705875636,0.7587323521464661,False,570.4875000000001,False,1038.0583333333334,-0.8636203367691291,0.25164065600845753,0.48006038637435317
3513,146.15403,3.3804,39740.0,184200.0,0.1111111111111111,False,True,7000.322222222221,False,278.3666666666667,4.652362960818668,0.03496407704263608,0.05131914574432521,True,3935.75,True,3046.5333333333333,0.3694700576313038,0.7715950408692049,0.8683634577705786
3516,286.21075,3.4019,21410.0,59610.0,0.05555555555555555,False,False,0.0,True,3369.3500000000004,-inf,0.030983181076680213,0.0461819652348364,False,361.50416666666666,True,4331.016666666666,-3.5826215434445716,0.08780525085218738,0.33357510294151205
3528,199.0935,3.4384,20850.0,106900.0,0.08333333333333333,False,False,569.3833333333333,True,7767.777777777777,-3.770029759365783,0.00013848756103590373,0.0003908769558700028,True,4959.533333333334,False,2586.6749999999997,0.939105577248115,0.1416163857570051,0.37869319259667394
3531,286.18599,3.4677,77160.0,299000.0,0.027777777777777776,False,False,0.0,True,19183.166666666668,-inf,0.00120336102394793,0.002604912392868924,True,7418.625,False,13937.5,-0.9097480836273468,0.27483879867233474,0.5026540338796133
3536,114.12781,3.4063,9106.0,123300.0,0.08333333333333333,False,True,2085.2666666666664,False,27.66111111111111,6.236228970148339,0.024281057009817933,0.037331524909599595,True,823.6041666666665,True,1522.1833333333334,-0.8861190951988168,0.5340746151438784,0.7014183872431129
3537,273.17384,3.4837,26270.0,71760.0,0.0,False,False,887.6611111111112,False,613.7555555555556,0.5323448150407663,0.5990356970200603,0.6283200105800122,False,581.1791666666667,False,1089.7666666666667,-0.9069643749327442,0.4488235486538753,0.6341469882973834
3539,165.01835,3.472,22010.0,194300.0,0.027777777777777776,False,True,6236.938888888889,False,0.0,inf,0.00308733021842351,0.006010123956349053,True,1590.0791666666667,False,6175.25,-1.9573989481994278,0.10600436106918926,0.3459508791829512
3541,245.15758,3.4413,23460.0,97390.0,0.2222222222222222,False,False,657.2611111111112,True,10766.166666666666,-4.033894228140279,7.230641277409466e-05,0.00022151396020424986,True,7491.0,False,2153.141666666667,1.7987150767628461,0.009262698762566137,0.28498806784937447
3543,193.09728,3.4719,23610.0,87800.0,0.3888888888888889,False,False,2457.0,True,11480.722222222223,-2.224243638229167,1.2914174288669834e-05,4.935237080535314e-05,True,8381.625,True,4143.333333333333,1.0164380851301629,0.0449990860327706,0.3132041790967732
3544,128.14345,3.4461,21660.0,133200.0,0.5555555555555556,False,True,12731.633333333333,True,7021.666666666667,0.8585320983841391,0.0317413833885814,0.0471939559734333,True,10576.766666666666,True,8476.416666666666,0.3193722491553047,0.47489580990721114,0.6558206947115671
3548,215.12522,3.4614,9028.0,76280.0,0.0,False,False,323.8722222222222,False,1218.8444444444444,-1.9120173712141868,0.015221226922474638,0.024731118869262925,False,850.8041666666667,False,612.4666666666667,0.47419577070316044,0.4480015808313841,0.633737565281554
3553,242.99042,3.4899,29660.0,122800.0,0.4722222222222222,False,False,0.0,True,22178.11111111111,-inf,1.699905957300197e-12,6.006670664549183e-11,True,11537.916666666666,True,10191.333333333334,0.17903993678010374,0.7513051821183232,0.8557189965246287
3556,144.07355,3.4862,22200.0,61060.0,0.1388888888888889,False,False,51.87222222222222,True,7513.222222222223,-7.178325787430912,3.9034796326744386e-05,0.0001305428303530279,True,4258.716666666666,True,2830.2083333333335,0.5895104956570005,0.4266794196492387,0.6170632170492026
3557,143.06568,3.4933,213500.0,445000.0,0.5,False,False,30.799999999999997,True,171172.22222222222,-12.440230629236677,1.9101631359727438e-19,5.289819214689171e-17,True,83193.93333333333,True,90416.66666666667,-0.12011040370582989,0.8267081912105583,0.9029940507187055
3558,290.20746,3.51,18620.0,66930.0,0.027777777777777776,False,False,1127.4444444444443,True,2772.4111111111106,-1.298084860022225,0.13805341072575394,0.16931519126580202,True,2058.2374999999997,False,1733.3083333333334,0.24788115011944842,0.7338093409999673,0.8442256973173441
3560,318.17563,3.4776,71840.0,165700.0,0.027777777777777776,False,False,0.0,True,7779.777777777777,-inf,0.0731855166177282,0.09784362095923513,True,5834.833333333333,False,0.0,inf,0.07366830455552115,0.33295466308741695
3568,261.13091,3.5388,46900.0,146600.0,0.1111111111111111,False,False,258.6,True,7973.838888888889,-4.946480275770553,0.015577482877687397,0.025240573305590173,False,1663.3416666666665,True,9021.975,-2.4393587455833523,0.12260127326628774,0.35962928063887006
3570,279.16448,3.5429,47380.0,380700.0,0.027777777777777776,False,True,3567.3444444444444,False,0.0,inf,0.1851356510003874,0.21899228490241512,True,2420.1874999999995,False,510.64166666666665,2.2447356554358224,0.3431890904814181,0.5439173154252287
3572,125.05668,3.5193,7295.0,53080.0,0.0,False,False,81.6111111111111,False,2869.0555555555557,-5.135666509851452,1.3335538561907612e-07,9.589347415168832e-07,False,1791.8583333333333,False,842.2833333333333,1.0890790563497095,0.051258170866973624,0.3170088037725551
3575,277.10481,3.5458,25950.0,102700.0,0.08333333333333333,False,False,44.644444444444446,True,4404.777777777777,-6.624444768887702,0.004727470627031164,0.008742258995556272,False,1415.1499999999999,True,3843.8333333333335,-1.4415908021198067,0.2880877733336001,0.5146779305802314
3599,245.1576,3.566,15850.0,102600.0,0.027777777777777776,False,False,802.9944444444445,True,6226.055555555556,-2.9548565386044334,4.680599868183856e-06,2.0521569672434963e-05,True,3986.2999999999997,False,2570.975,0.6327347066932033,0.22576463114995782,0.45666812089921827
3600,235.1177,3.5573,14520.0,59240.0,0.08333333333333333,False,False,0.0,True,2605.705555555555,-inf,0.04664095968976392,0.06590726806523185,True,1851.6291666666666,False,205.30000000000004,3.17298966054187,0.09463801314125377,0.33700791625079596
3601,332.19138,3.6214,20700.0,76700.0,0.027777777777777776,False,False,168.50555555555556,True,1591.8666666666668,-3.239851439753346,0.23660697708698572,0.2733859774065424,True,1054.8,False,530.9583333333334,0.990298920440367,0.5781875567955677,0.733311047643159
3602,242.15978,3.6025,32310.0,160600.0,0.027777777777777776,False,True,2098.0,False,0.0,inf,0.2605842227308825,0.2986561043579739,True,1346.25,False,454.5,1.5665941452374628,0.5353933117471841,0.7024835622105294
3606,128.14346,3.5659,19990.0,123100.0,0.08333333333333333,False,True,4299.822222222222,False,217.0388888888889,4.308251540158914,0.015511292343329857,0.0251509353519025,True,2249.0416666666665,True,2277.2083333333335,-0.017955895001532506,0.9867194075539294,0.9938133050116038
3609,233.16507,3.5732,13330.0,95960.0,0.08333333333333333,False,True,2546.461111111111,False,0.0,inf,0.03413232197356266,0.05029670709827796,False,193.0041666666667,True,3433.683333333333,-4.153053096396776,0.07012558428269827,0.33072518407580864
3611,360.22259,3.6284,172500.0,679500.0,0.027777777777777776,True,False,0.0,True,16769.07777777778,-inf,0.10103968723560398,0.1280905639686328,True,10231.558333333332,False,4690.5,1.1252122686234038,0.5013424636447683,0.6757964746526942
3612,296.24327,3.6014,45100.0,307800.0,0.027777777777777776,False,True,3960.8222222222225,False,0.0,inf,0.15511892082648163,0.18812059366552022,True,2038.4958333333332,False,1864.2416666666666,0.1289161154163399,0.9452226810152491,0.9710526416163285
3619,242.99041,3.5621,19460.0,112200.0,0.027777777777777776,False,False,0.0,True,4312.594444444444,-inf,0.000988989444950288,0.0021864294462493566,False,1422.1666666666667,True,3624.558333333333,-1.3497146604867314,0.2418968236040126,0.4712872014850429
3622,133.08598,3.6259,45100.0,420400.0,0.05555555555555555,False,True,10996.833333333334,False,22851.5,-1.055200725975067,0.006000770671193244,0.010805561341685945,True,18167.625,True,14437.25,0.331573868053359,0.3990610281635445,0.5933348387278671
3623,163.12058,3.6458,8354.0,66470.0,0.027777777777777776,False,False,0.0,True,2628.8222222222225,-inf,5.5681345858590313e-05,0.00017740667883008813,True,1662.0333333333335,False,619.1666666666666,1.4245496066939745,0.07304906811026642,0.33295466308741695
3627,344.22776,3.6342,186900.0,786700.0,0.027777777777777776,True,False,1093.3388888888887,True,23612.61111111111,-4.432745035367768,0.04873164663023774,0.06847963748794796,True,15203.091666666667,False,6652.741666666666,1.192343818262974,0.32932871788057005,0.5407369910607658
3628,165.01835,3.6115,132900.0,488700.0,0.3333333333333333,True,True,31787.550000000003,False,0.0,inf,0.009235982343286745,0.01587501122168859,True,4822.745833333333,True,38035.833333333336,-2.979432528832926,0.06711525298659594,0.3291523710053948
3629,247.12888,3.6204,12190.0,136400.0,0.0,False,False,0.0,False,0.0,,,,False,0.0,False,0.0,,,
3630,183.02897,3.6185,24620.0,106700.0,0.08333333333333333,False,True,4275.5055555555555,False,0.0,inf,0.05446902292974628,0.07542059593574636,False,205.42499999999998,True,6002.408333333333,-4.868857794416137,0.08120163193995525,0.33295466308741695
3632,102.12775,3.6501,681000.0,5120000.0,0.027777777777777776,True,True,95067.77777777778,False,3210.8888888888887,4.887911790301307,0.04542810027408576,0.06441507716882748,True,47655.041666666664,False,52107.916666666664,-0.12887372316828521,0.9259667250135457,0.9605725029585592
3633,277.1048,3.6564,19030.0,174400.0,0.027777777777777776,False,False,113.9388888888889,True,4587.444444444444,-5.331358538915009,0.00036786668060269037,0.0009154767884256712,True,2896.6625,False,1258.75,1.2023998228619506,0.11118451264055175,0.35007540362868594
3636,146.15406,3.6302,16720.0,109500.0,0.3611111111111111,False,True,7442.644444444445,False,0.0,inf,6.768862626984568e-07,3.869592710616046e-06,True,3988.625,True,3186.7166666666667,0.32382073768337827,0.6063622850017643,0.7539909941756905
3637,253.12824,3.6392,90120.0,358900.0,0.08333333333333333,False,False,654.2944444444445,True,20506.466666666667,-4.969995100829513,0.01804790339387828,0.02872803550518682,False,3705.1416666666664,True,24330.858333333334,-2.715186605568929,0.09207468625417298,0.3356853758993705
3641,171.09542,3.6929,10000.0,103200.0,0.027777777777777776,False,True,1673.7833333333333,False,5422.694444444444,-1.6958970932557507,0.00022986351867942368,0.0006084051523526511,True,4213.170833333334,False,2218.375,0.9254031515761113,0.03403868216989018,0.3075247329863302
3644,284.19851,3.6659,15230.0,100700.0,0.027777777777777776,False,False,0.0,True,2430.766666666667,-inf,0.0078023210221976145,0.013645181191412717,True,1547.575,False,551.0,1.489885104435884,0.15825700342442545,0.39699271050728
3645,298.18603,3.6429,448700.0,1489000.0,0.1388888888888889,True,False,11777.333333333334,True,176058.33333333334,-3.9019686946119054,0.0004907670685458738,0.001182528177305598,False,45709.25,True,190335.0,-2.0579828254423775,0.035268121004108526,0.30760084513818947
3650,151.21257,3.6599,258400.0,1353000.0,0.0,True,False,0.0,False,0.0,,,,False,0.0,False,0.0,,,
3651,163.11771,3.6884,16290.0,114000.0,0.05555555555555555,False,False,0.0,True,6222.888888888889,-inf,5.018610580383089e-05,0.00016213134777862676,True,4120.791666666667,False,1092.75,1.9149581495413217,0.018904624346782833,0.3075247329863302
3654,350.16554,3.7092,12590.0,81730.0,0.027777777777777776,False,True,1005.1111111111111,False,44.72222222222222,4.490219307629432,0.19068083378743794,0.22481459096443673,True,564.2916666666666,False,446.1666666666667,0.3388583111964562,0.8434776513736587,0.912992867067188
3655,345.23092,3.6944,27660.0,146800.0,0.027777777777777776,False,False,0.0,True,4448.061111111111,-inf,0.016194075661330288,0.026126412813320832,True,3057.8291666666664,False,556.4333333333334,2.4582270564231954,0.074986099025067,0.33295466308741695
3662,150.20631,3.6788,22990.0,147100.0,0.0,False,False,0.0,False,0.0,,,,False,0.0,False,0.0,,,
3665,263.14895,3.7189,14930.0,93950.0,0.027777777777777776,False,False,0.0,True,2970.0222222222224,-inf,0.013626754939665921,0.02245604730439272,True,2211.2833333333333,False,32.46666666666667,6.089780808745483,0.01730246435888925,0.3075247329863302
3666,227.17545,3.6953,8799.0,78650.0,0.0,False,False,4075.1666666666665,False,2096.511111111111,0.958868587854672,0.007895407814006454,0.013789750109883961,False,3029.066666666667,False,3199.383333333333,-0.0789205282355104,0.855159436446901,0.9188796639069704
3674,151.02421,3.7004,9974.0,75940.0,0.027777777777777776,False,False,0.0,True,554.1111111111111,-inf,0.331332762038679,0.3634405425899585,False,0.0,True,831.1666666666666,-inf,0.3388006961962018,0.5407369910607658
3675,169.03475,3.7004,14000.0,85210.0,0.027777777777777776,False,False,0.0,True,777.7777777777778,-inf,0.3313327620386787,0.3634405425899585,False,0.0,True,1166.6666666666667,-inf,0.3388006961962017,0.5407369910607658
3677,348.18626,3.7589,15940.0,123100.0,0.027777777777777776,False,True,1342.0277777777778,False,327.76666666666665,2.033673485985839,0.2058053447386538,0.2410001027778434,True,805.5124999999999,False,893.6666666666666,-0.14982983653734855,0.9109940903458015,0.9527875543328435
3689,286.21068,3.7384,33260.0,173800.0,0.16666666666666666,False,False,0.0,True,13466.022222222222,-inf,0.0001882136909822821,0.0005111305772801639,True,9324.916666666666,False,1549.2,2.5895674261142925,0.006255067146430713,0.2487264786178239
3690,284.20682,3.7672,4278000.0,16750000.0,0.1388888888888889,True,False,83338.88888888889,True,1790388.888888889,-4.425139312381025,1.7192561977198488e-05,6.358044348586322e-05,True,1228138.75,False,354314.1666666667,1.7933725040915864,0.006736866097896524,0.2520273082303578
3691,240.15248,3.755,141900.0,587900.0,0.1388888888888889,False,False,1351.8833333333332,True,63812.22222222222,-5.56079021743503,2.876410637631027e-05,0.00010000670911798619,True,43549.75833333333,False,10646.641666666666,2.032266288675881,0.006307432376877054,0.2487264786178239
3693,125.05668,3.7524,7566.0,72630.0,0.027777777777777776,False,True,735.7833333333333,False,3773.0555555555557,-2.358380440512576,4.723897741756866e-06,2.0673345942242104e-05,True,2336.3416666666667,False,2090.5750000000003,0.16035146798271183,0.7789391188380826,0.8725055993908276
3694,168.07352,3.75,13180.0,93950.0,0.027777777777777776,False,True,2626.7166666666662,False,8019.111111111111,-1.6101817369504692,2.555663542152516e-06,1.2192644815685962e-05,True,6016.2375,False,3936.2666666666664,0.612033559757923,0.08413443804468078,0.33295466308741695
3698,165.01835,3.6941,42480.0,502200.0,0.05555555555555555,False,True,6778.3388888888885,False,0.0,inf,0.022416424082722153,0.03479791135146075,True,2072.2291666666665,True,6023.05,-1.5393106767334,0.35021052697158783,0.5486524082591328
3699,213.03298,3.6991,39990.0,230500.0,0.05555555555555555,False,True,6913.627777777777,False,1025.8444444444444,2.7526309503843507,0.06588869727423653,0.08926081992509768,True,3647.345833333333,True,4614.516666666666,-0.3393325457968241,0.765817564496482,0.864373016747009
3700,275.11747,3.6958,73880.0,392900.0,0.05555555555555555,False,True,10767.5,False,1648.711111111111,2.7072727880843703,0.09712928755995462,0.12375514190711959,True,6260.625,True,6103.066666666667,0.03677233927592928,0.9772505311944829,0.9887085238287088
3702,326.21723,3.7585,70770.0,358000.0,0.19444444444444445,False,False,656.5722222222223,True,25807.333333333332,-5.29668355079924,0.0006685000615736622,0.0015457279093629456,True,18582.375,False,2531.108333333333,2.8760937410102088,0.0052508441936849354,0.23418371782172365
3703,230.05958,3.6825,14230.0,81080.0,0.027777777777777776,False,True,1876.4444444444443,False,0.0,inf,0.04931036848487109,0.06916770398745058,True,1088.2083333333333,False,638.25,0.769761243746109,0.5752173135422827,0.7319606507439093
3704,210.17005,3.7596,106700.0,1024000.0,0.027777777777777776,True,True,10754.055555555555,False,30648.166666666668,-1.5109199466406666,6.344264791552247e-05,0.0001984436699180566,True,17751.208333333332,False,26600.916666666668,-0.5835587288953737,0.19462293470470396,0.4283071348112391
3706,199.09349,3.7744,23760.0,165600.0,0.027777777777777776,False,True,3436.5111111111114,False,9722.111111111111,-1.5003249983825948,0.0008764885766698471,0.0019640997310847834,True,7014.766666666666,False,5708.400000000001,0.29730868490752294,0.4866232043903087,0.6644546632129109
3708,211.02388,3.7693,14540.0,117000.0,0.027777777777777776,False,True,3422.616666666667,False,0.0,inf,0.005675613672250379,0.010290834944410287,True,985.2541666666667,False,3163.4166666666665,-1.682915741004357,0.16114385541982348,0.3993355290637484
3710,245.15759,3.7714,12650.0,93110.0,0.027777777777777776,False,True,1725.3555555555556,False,5974.0,-1.79180353930644,8.894900145637724e-06,3.5735651462298924e-05,True,3877.1625,False,3794.7083333333335,0.031012200412562578,0.9409875842820785,0.9690882386469571
3712,254.06607,3.7384,12700.0,100200.0,0.08333333333333333,False,True,2207.4444444444443,False,0.0,inf,0.05228676237037387,0.07284787250572271,False,148.87916666666666,True,3013.4083333333333,-4.339182388926359,0.0906634704361575,0.33461756250177055
3713,239.149,3.7951,1450000.0,5646000.0,0.08333333333333333,True,False,32476.11111111111,True,553861.1111111111,-4.092073453628082,6.5907639066126545e-06,2.7625067441021996e-05,True,373687.9166666667,False,132130.0,1.4998758479954957,0.011950078346094533,0.2947802538632864
3714,163.12059,3.7475,14790.0,67290.0,0.05555555555555555,False,False,0.0,True,3578.9444444444443,-inf,8.633359002364594e-05,0.00025791780983481583,True,2372.75,False,622.9166666666666,1.9294490233074724,0.020800762291263316,0.3075247329863302
