spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	true	13		2	-1 eV	0.85077465	6	2	-1 eV (corrected -1 eV)	[M + H]+	290.211	Orbitrap (LCMS)	CC1CCC(C(C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C	splash10-0a59-9000000000-c8c45b41532071a7fd06	(2S,5R)-2-Isopropyl-N-(4-methoxyphenyl)-5-methylcyclohexanecarboximide	public_spectra_2506:(BRUNGS_MCEBIO_06316)	HNSGVPAAXJJOPQ	198.185	600	10.007	857336453941972824	857336453941972823	10685	
1	SPECTRUM	true	1		2	-1 eV	0.7951829	7	2	24 eV	[M + H]+	147.080	Orbitrap (LCMS)	CC(=O)C=CC1=CC=CC=C1	splash10-004i-0900000000-898228abd5f05e253cef	ACMC-20aplv	public_spectra_2506:(MSBNK-NaToxAq-NA001431)	BWHOZHOGCMHOBV	184.076	602	10.037	857336453996498780	857336453996498779	10722	
1	SPECTRUM	true	34		2	-1 eV	0.9371491	7	2	-1 eV (corrected -1 eV)	[M + H]+	387.116	Orbitrap (LCMS)	CC1=CC=C(C=C1)C(=O)CSC2=NC=CN(C2=O)C3=CC=CC4=CC=CC=C43	splash10-014i-9700000000-eec909767779e6cf1c94	1-(naphthalen-1-yl)-3-((2-oxo-2-(p-tolyl)ethyl)thio)pyrazin-2(1H)-one	public_spectra_2506:(BRUNGS_MCESCAF_02648)	NFGZZLODIPDLRY	192.138	603	10.047	857336454046830432	857336454046830431	10741	
1	SPECTRUM	true	1		2	-1 eV	0.69901043	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	284.165	Orbitrap (LCMS)	CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O	splash10-053r-2950000000-b343f91fe9764fe260a7	Dilavase	public_spectra_2506:(BRUNGS_MCEBIO_02750)	BMUKKTUHUDJSNZ	346.165	606	10.098	857336454147493736	857336454147493735	10797	
1	SPECTRUM	true	1		2	-1 eV	0.78017896	12	2	39 eV	[M + H]+	217.078	Orbitrap (LCMS)	CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2	splash10-0a4r-2900000000-2089f9c136c0c9b7ed56	Diphenylmethylphosphine oxide	public_spectra_2506:(MSBNK-Eawag-EQ501406)	PEGCITODQASXKH	279.093	609	10.144	857336454197825388	857336454197825387	10835	
1	SPECTRUM	true	21		2	-1 eV	0.6149365	20	2	53 eV	[M + H]+	219.138	Orbitrap (LCMS)	CC1CC2=C(C1=O)C(=C(C(=C2)C)CCO)C	splash10-004l-0900000000-8a422061b3be6075d033	Pterosin B	public_spectra_2506:(MSBNK-NaToxAq-NA001783)	SJNCSXMTBXDZQA	223.115	610	10.161	857336454256545648	857336454256545647	10860	
2	SPECTRUM	true	0		2	-1 eV	0.380384	6	2	-1 eV (corrected -1 eV)	[M + H]+	348.195	N/A	CC1=CC2=C(C=C1O)NC3=C2C=CC4=C3C=CC(O4)(C)CCC=C(C)C	splash10-03di-0390000000-b5e90aa3935a8bb02406	3,8-dimethyl-3-(4-methylpent-3-enyl)-11H-pyrano[3,2-a]carbazol-9-ol	public_spectra_2506:(CCMSLIB00000079847)	WWXYBSVWYPHUPZ	464.233	610	10.169	857336454311071604	857336454306877299	10871	
1	SPECTRUM	true	6		2	-1 eV	0.67123675	8	2	-1 eV (corrected -1 eV)	[M + H]+	316.202	Orbitrap (LCMS)	CCN1C=C(C2=CC=CC=C21)NC(=O)N3CCCCC3CCO	splash10-001i-7900000000-bcc8a6a95e2289d2532d	N-(1-ethylindol-3-yl)-2-(2-hydroxyethyl)piperidine-1-carboxamide	public_spectra_2506:(BRUNGS_MCESCAF_00323)	SUZLSTBSAKWFIT	230.175	610	10.172	857336454353014648	857336454353014647	10874	
9	SPECTRUM	true	0		2	-1 eV	0.5357591	6	2	-1 eV (corrected -1 eV)	[M + H]+	329.107	Orbitrap (LCMS)	COC1=CC=CC=C1CC(=O)NCC2=CN(N=N2)C3=CSC=C3	splash10-0apu-4900000000-6904c56d4f2875747b86	F6562-0271	public_spectra_2506:(BRUNGS_MCESCAF_01572)	RECJGDYXLPYVCO	255.062	611	10.176	857336454415929212	857336454411734907	10882	
24	SPECTRUM	true	4		2	-1 eV	0.9177181	6	2	28 eV	[M + H]+	158.027	Orbitrap (LCMS)	C1=CC=C(C=C1)S(=O)(=O)N	splash10-054k-9300000000-a07e15d8e1579565b0ec	benzolsulfonamid	public_spectra_2506:(MSBNK-Eawag-EQ359506)	KHBQMWCZKVMBLN	214.090	612	10.198	857336454466260864	857336454462066559	10946	
1	SPECTRUM	true	36		2	-1 eV	0.85471684	18	2	90 eV	[M + H]+	212.201	Orbitrap (LCMS)	CCNC(=O)C1CC(CCC1C(C)C)C	splash10-0a4i-9100000000-2c33f8b169314a4809eb	Framidice 3	public_spectra_2506:(MSBNK-LCSB-LU130206)	VUNOFAIHSALQQH	198.185	617	10.288	857336454508203908	857336454504009603	11050	
1	SPECTRUM	true	0		2	-1 eV	0.82857037	20	2	75 eV	[M + H]+	435.295	Orbitrap (LCMS)	CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	splash10-0bt9-9300000000-aaa56dc0cc5e7e1a5af6	Wareflex	public_spectra_2506:(MSBNK-LCSB-LU125405)	SCABKEBYDRTODC	217.144	622	10.373	857336454596284300	857336454596284299	11184	
3	SPECTRUM	true	0		2	-1 eV	0.84978557	6	2	75 eV	[M + H]+	241.173	Orbitrap (LCMS)	C1CCC(CC1)NC(=S)NC2CCCCC2	splash10-0a59-9000000000-9720b5fbd8c5e447a1e1	Oprea1_850375	public_spectra_2506:(MSBNK-LCSB-LU118805)	KAJICSGLHKRDLN	225.196	624	10.401	857336454680170388	857336454680170387	11199	
1	SPECTRUM	true	-1		2		0.7268944	9	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	136.076	Orbitrap (LCMS)	C1=CC(=CC=C1C(CN)O)O	splash10-00kf-9500000000-923743358fec36b5bb96	Norphen	public_spectra_2506:(BRUNGS_MCEBIO_05944)	QHGUCRYDKWKLMG	213.091	625	10.415	857336454717919128	857336454717919127	11235	
3	SPECTRUM	true	-1		2		0.4311579	7	2	-1 eV (corrected -1 eV)	[M + H]+	231.135	Orbitrap (LCMS)	C1CC(=NN=C(N)N)C2=C1C(=CC=C2)C(=N)N	splash10-0ac0-0930000000-43d749e36acf75ad6df6	Sardomozide	public_spectra_2506:(BRUNGS_MCEBIO_03254)	CYPGNVSXMAUSJY	283.181	625	10.416	857336454764056476	857336454764056475	11247	
1	SPECTRUM	true	0		2	-1 eV	0.8940646	6	2	25 eV	[M + H]+	580.915	Q-ToF (LCMS)	C(CCl)OP(=O)(OCCCl)OCC(COP(=O)(OCCCl)OCCCl)(CCl)CCl	splash10-0532-2193000000-6c773fbde5436aaa1b08	Phosgard 2xc20	public_spectra_2506:(MSBNK-Antwerp_Univ-AN118805)	ZGHUDSLVQAGWEY	470.946	626	10.430	857336454973771692	857336454973771691	11263	
1	SPECTRUM	true	7		2	-1 eV	0.87457025	6	2	75 eV	[M + H]+	241.173	Orbitrap (LCMS)	C1CCC(CC1)NC(=S)NC2CCCCC2	splash10-0a59-9000000000-9720b5fbd8c5e447a1e1	Oprea1_850375	public_spectra_2506:(MSBNK-LCSB-LU118805)	KAJICSGLHKRDLN	225.196	633	10.542	857336455032491952	857336455032491951	11375	
1	SPECTRUM	true	0		2	-1 eV	0.78365153	10	2	64 eV	[M + H]+	265.155	FTICR (LCMS)	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO	splash10-0a6u-9000000000-1141642bb972a29d3d64	Zolinza	public_spectra_2506:(MSBNK-Eawag-EQ01070107)	WAEXFXRVDQXREF	219.149	633	10.549	857336455095406516	857336455091212211	11388	
1	SPECTRUM	true	1		2	-1 eV	0.6916602	6	2	-1 eV (corrected -1 eV)	[M + H]+	282.185	Orbitrap (LCMS)	CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3	splash10-0a4i-9120000000-c3ade16e6f52ec879eed	Tetrahydro-N,N-dimethyl-2,2-diphenyl-3-furanemethanamine	public_spectra_2506:(BRUNGS_MCEBIO_05090)	BOTHKNZTGGXFEQ	118.065	643	10.711	857336455258984384	857336455258984383	11609	
1	SPECTRUM	true	0		2	-1 eV	0.7607537	11	2	76 eV	[M + H]+	318.013	Orbitrap (LCMS)	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1	splash10-0udi-9100000000-4f01682d659e9f4fcf0f	Azinphos	public_spectra_2506:(MSBNK-Eawag-EQ365507)	CJJOSEISRRTUQB	158.027	643	10.718	857336455380619208	857336455376424903	11626	
1	SPECTRUM	true	15		2	-1 eV	0.9306762	6	2	60 eV	[M + H]+	241.173	Orbitrap (LCMS)	C1CCC(CC1)NC(=S)NC2CCCCC2	splash10-053r-9100000000-d3eefc38ea49a40f763d	Oprea1_850375	public_spectra_2506:(MSBNK-LCSB-LU118804)	KAJICSGLHKRDLN	225.196	645	10.758	857336455535808464	857336455535808463	11690	
1	SPECTRUM	true	0		2	-1 eV	0.49132463	7	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.237	649	10.815	857336455611305940	857336455611305939	11747	
3	SPECTRUM	true	0		2	-1 eV	0.4760309	6	2	-1 eV (corrected -1 eV)	[M + H]+	397.177	Orbitrap (LCMS)	CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4	splash10-004i-0290000000-7cbd1d9aa133d52ac63e	Acotiamide Impurity LGK	public_spectra_2506:(BRUNGS_MCEBIO_02009)	XXYGTCZJJLTAGH	281.175	649	10.819	857336455682609112	857336455682609111	11758	
1	SPECTRUM	true	10		2	-1 eV	0.3315636	6	2	-1 eV (corrected -1 eV)	[M + H]+	213.091	N/A	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O	splash10-0h90-9800000000-3c75ee7f1a0a9cbd7bd4	Aerozoin	public_spectra_2506	ISAOCJYIOMOJEB	201.196	651	10.852	857336455741329372	857336455741329371	11803	
1	SPECTRUM	true	0		2	-1 eV	0.62793833	20	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	255.232	Orbitrap (LCMS)	C(CCCCCCCC(=O)O)CCCCCCCO	splash10-067i-9310000000-41cf2dfb63ed5fd15378	bmse000700	public_spectra_2506:(CCMSLIB00010122748)	UGAGPNKCDRTDHP	257.175	651	10.854	857336455804243936	857336455804243935	11809	
1	SPECTRUM	true	0		2	-1 eV	0.68370986	10	2	-1 eV (corrected -1 eV)	[M + H]+	258.149	Orbitrap (LCMS)	CC(C)COC1=CC2=C(C=C1)NC3=C2CCCC3=O	splash10-0pb9-0390000000-b1da0362912b24969fe8	Oprea1_408918	public_spectra_2506:(CCMSLIB00010116311)	HECYQAMBHBDMRR	281.165	654	10.901	857336455858769892	857336455858769891	11860	
3	SPECTRUM	true	-1		2		0.4336582	6	2	38 eV	[M + H]+	319.263	Orbitrap (LCMS)	CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O	splash10-0ab9-3900000000-d373484ea54fad1ea365	(?-CP 47,497-d11 (solution)	public_spectra_2506:(MSBNK-Eawag-EQ369904)	ZWWRREXSUJTKNN	214.253	658	10.968	857336455917490152	857336455917490151	11951	
1	SPECTRUM	true	2		2	-1 eV	0.5017425	8	2	19 eV	[M + H]+	269.154	Orbitrap (LCMS)	CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	splash10-000j-0920000000-b941d1dd16b8df959d3f	Dicorvin	public_spectra_2506:(MSBNK-UFZ-UF423703)	RGLYKWWBQGJZGM	554.275	659	10.991	857336456026542064	857336456026542063	11984	
15	SPECTRUM	true	3		2	-1 eV	0.47729626	6	2	-1 eV (corrected -1 eV)	[M + H]+	272.186	Orbitrap (LCMS)	CCCCCCCC(CC(=O)NC1CCOC1=O)O	splash10-0udi-4900000000-0009a6acf10ba3cb8544	3-hydroxy-N-(2-oxooxolan-3-yl)decanamide	public_spectra_2506:(CCMSLIB00005463689)	DOICJCCMIBBSOO	375.155	664	11.074	857336456081068020	857336456081068019	12095	
1	SPECTRUM	true	0		2	-1 eV	0.6549535	9	2	-1 eV (corrected -1 eV)	[M + H]+	174.055	Orbitrap (LCMS)	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	splash10-003s-1900000000-e9b8dc5efd04bf386ed8	Oprea1_466681	public_spectra_2506:(BRUNGS_MCEBIO_07568)	VQMSRUREDGBWKT	263.082	665	11.077	857336456135593976	857336456135593975	12114	
1	SPECTRUM	true	0		2	-1 eV	0.5775004	10	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00010114760)	INLMMGKPTMPKDG	200.237	666	11.099	857336456194314236	857336456194314235	12136	
2	SPECTRUM	true	22		2	-1 eV	0.56235445	7	2	75 eV	[M + H]+	198.185	Orbitrap (LCMS)	C1CCCCCC(=O)NCCCCC1	splash10-0a4i-9100000000-11f8d6de963cd1b8514d	Nylon 12	public_spectra_2506:(MSBNK-LCSB-LU080705)	JHWNWJKBPDFINM	171.138	668	11.130	857336456374669320	857336456374669319	12200	
4	SPECTRUM	true	1		2	-1 eV	0.5726105	12	2	-1 eV (corrected -1 eV)	[M + H]+	327.253	FTICR (LCMS)	CC(=O)OCC(CC(CCCCCCCCCCCC#C)O)O	null-null-null-null	Spectrum_000278	public_spectra_2506:(CCMSLIB00004702472)	JAKAZHIACKJNNB	195.138	671	11.175	857336456617938968	857336456617938967	12272	
2	SPECTRUM	true	-1		2		0.6800397	6	2	-1 eV (corrected -1 eV)	[M + H]+	272.165	Q-ToF (LCMS)	CCCCCCCC1=NC(=CC2=CC=CC=C2)C(=O)O1	splash10-0a4i-9300000000-b5d3f0d0f3f5abbc1061	heptylphenazolone	public_spectra_2506:(CCMSLIB00005723540)	LAAYPPBQOSKYRF	213.149	671	11.184	857336456819265572	857336456819265571	12273	
1	SPECTRUM	true	-1		2		0.9485468	12	2	45 eV	[M + H]+	285.290	Orbitrap (LCMS)	CCCCCCCCCCCC(=O)NCCCN(C)C	splash10-0006-3190000000-9a0ead1ab06a1568277f	Lexamine L 13	public_spectra_2506:(MSBNK-LCSB-LU071403)	TWMFGCHRALXDAR	343.296	671	11.191	857336456689242140	857336456689242139	12253	
1	SPECTRUM	true	11		2	-1 eV	0.86436266	6	2	20 eV	[M + H]+	168.138	Q-ToF (LCMS)	C1CCC(CC1)N2CCCC2=O	splash10-000i-9000000000-f696e44190fcc803404e	Cyclohexyl pyrrolidone	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000638)	PZYDAVFRVJXFHS	198.185	675	11.258	857336456949289004	857336456949289003	12388	
1	SPECTRUM	true	-1		2		0.547982	6	2	-1 eV (corrected -1 eV)	[M + K]+	367.225	FTICR (LCMS)	CC(=O)OC(CCCCCCCCCCCC=C)CC(CO)O	null-null-null-null	Avocadene 4-acetate	public_spectra_2506:(CCMSLIB00004699628)	MFLWBVVCOWPUBA	214.253	677	11.287	857336457200947260	857336457200947259	12429	
1	SPECTRUM	true	3		2	-1 eV	0.51472056	6	2	20 eV	[M + H]+	172.170	Q-ToF (LCMS)	CCCCCCCC(=O)N(C)C	splash10-0aba-9300000000-ac76bdb88ab9ed8507db	NN-Dimethyloctanamide	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT001263)	VHRUBWHAOUIMDW	171.138	677	11.288	857336457263861824	857336457263861823	12469	
1	SPECTRUM	true	2		2	-1 eV	0.5336244	9	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	341.128	677	11.289	857336457322582084	857336457322582083	12449	
1	SPECTRUM	true	0		2	-1 eV	0.5700072	6	2	90 eV	[M + H]+	245.129	Orbitrap (LCMS)	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N	splash10-000i-0900000000-af722d869b3e3637dbc7	Dianisidine	public_spectra_2506:(MSBNK-LCSB-LU055806)	JRBJSXQPQWSCCF	277.155	678	11.307	857336457444216908	857336457444216907	12557	
1	SPECTRUM	true	3		2	-1 eV	0.6537796	9	2	-1 eV (corrected -1 eV)	[M + H]+	189.112	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a7j-9400000000-f4877249a6ccb5c9e8f6	Acnederm	public_spectra_2506:(CCMSLIB00010118560)	BDJRBEYXGGNYIS	284.222	680	11.332	857336457502937168	857336457498742863	12526	
1	SPECTRUM	true	7		2	-1 eV	0.9610865	15	2	45 eV	[M + H]+	285.290	Orbitrap (LCMS)	CCCCCCCCCCCC(=O)NCCCN(C)C	splash10-0006-3190000000-9a0ead1ab06a1568277f	Lexamine L 13	public_spectra_2506:(MSBNK-LCSB-LU071403)	TWMFGCHRALXDAR	343.296	680	11.342	857336457561657428	857336457561657427	12541	
1	SPECTRUM	true	2		2	-1 eV	0.88069254	14	2	46 eV	[M + H]+	307.263	Orbitrap (LCMS)	CCC=CCC=CCC=CCCCCCCCCCC(=O)O	splash10-0159-9000000000-642c58d17ed6c7aadffc	Icosatrienoic acid	public_spectra_2506:(MSBNK-Eawag-EQ01142705)	AHANXAKGNAKFSK	228.269	682	11.374	857336457624571992	857336457624571991	12592	
1	SPECTRUM	true	2		2	-1 eV	0.62702394	31	2	75 eV	[M + H]+	219.174	Orbitrap (LCMS)	CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C	splash10-053u-9600000000-6e7ead114080944ed69b	()-Nootkatone	public_spectra_2506:(MSBNK-LCSB-LU071505)	WTOYNNBCKUYIKC	281.175	688	11.460	857336457742012512	857336457742012511	12730	
1	SPECTRUM	true	5		2	-1 eV	0.83844453	8	2	56 eV	[M + H]+	311.258	Orbitrap (LCMS)	CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC	splash10-0aru-9100000000-10dea44110acbacc79d6	Juvemon	public_spectra_2506:(MSBNK-Eawag-EQ01094906)	NFGXHKASABOEEW	231.159	689	11.476	857336457922367596	857336457918173291	12752	
1	SPECTRUM	true	47		2	-1 eV	0.9735342	6	2	75 eV	[M + H]+	288.175	Orbitrap (LCMS)	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3	splash10-0006-9000000000-1d6c56d6fc508f2c40d8	Tribenzylamine	public_spectra_2506:(MSBNK-LCSB-LU113205)	MXHTZQSKTCCMFG	226.123	689	11.476	857336457981087856	857336457981087855	12753	
2	SPECTRUM	true	0		2	-1 eV	0.6300617	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	131.049	Orbitrap (LCMS)	C1=CC=C(C=C1)C=CC(=O)O	splash10-0udi-0900000000-3b4595fd5a1d5b741473	cinnamate	public_spectra_2506:(CCMSLIB00011431672)	WBYWAXJHAXSJNI	262.074	689	11.478	857336458165637244	857336458165637243	12772	
1	SPECTRUM	true	26		2	-1 eV	0.7011189	14	2	-1 eV (corrected -1 eV)	[M + H]+	174.055	Orbitrap (LCMS)	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	splash10-003s-1900000000-e9b8dc5efd04bf386ed8	Oprea1_466681	public_spectra_2506:(BRUNGS_MCEBIO_07568)	VQMSRUREDGBWKT	263.082	689	11.483	857336458228551808	857336458224357503	12766	
1	SPECTRUM	true	0		2	-1 eV	0.8580334	8	2	32 eV	[M + H]+	179.118	Orbitrap (LCMS)	CC(C)C1=CC=C(C=C1)NC(=O)N	splash10-0006-9100000000-9ac062128a447e7c65c7	Didemethylisoproturon	public_spectra_2506:(MSBNK-Eawag-EA028507)	ABBKOIZWGCVCKE	221.165	690	11.500	857336458345992328	857336458341798023	12808	
1	SPECTRUM	true	1		2	-1 eV	0.6568967	6	2	40 eV	[M + H]+	202.123	Q-ToF (LCMS)	CC1(C2=CC=CC=C2N(C1=CC=O)C)C	splash10-0a4i-0900000000-981b8e66fe6610bf91cf	Tribasenaldehyde	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000070)	GCECACVNILMTRD	277.155	690	11.504	857336458404712588	857336458404712587	12823	
1	SPECTRUM	true	-1		2		0.3906065	6	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	341.128	690	11.506	857336458585067672	857336458580873367	12819	
1	SPECTRUM	true	0		2	-1 eV	0.6659922	14	2	19 eV	[M + H]+	160.133	Orbitrap (LCMS)	CC(C)CC(CC(=O)O)CN	splash10-0a4i-9100000000-5283d02d98611a8c2c38	Pregablin	public_spectra_2506:(MSBNK-Eawag-EQ312904)	AYXYPKUFHZROOJ	284.222	691	11.514	857336458698313888	857336458698313887	12840	
1	SPECTRUM	true	0		2	-1 eV	0.97085595	6	2	60 eV	[M + H]+	288.175	Orbitrap (LCMS)	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3	splash10-0006-9000000000-2ed1793d70ff5c51762c	Tribenzylamine	public_spectra_2506:(MSBNK-LCSB-LU113204)	MXHTZQSKTCCMFG	240.138	695	11.578	857336458941583536	857336458937389231	12947	
1	SPECTRUM	true	0		2	-1 eV	0.7715788	9	2	-1 eV (corrected -1 eV)	[M + Na]+	311.068	Orbitrap (LCMS)	C1=CC=C2C(=C1)C=CC3=C2OC(=CC3=O)C4=CC=CC=C4O	splash10-03di-1369000000-d7a62eb674996c1e6394	2-(2-hydroxyphenyl)benzo[h]chromen-4-one	public_spectra_2506:(CCMSLIB00010115016)	ZKMLQDNHMSFULN	311.185	699	11.647	857336459197436096	857336459197436095	12987	
1	SPECTRUM	true	0		2	-1 eV	0.76924324	8	2	-1 eV (corrected -1 eV)	[M + H]+	261.112	N/A	CC1=CC(=O)C2=C(O1)C=C(C(=C2O)CC=C(C)C)O	splash10-05fr-9010000000-24c697cf8c305130632d	Peucenin	public_spectra_2506	DTNGBIGBPPPNNB	242.284	701	11.677	857336459436511440	857336459436511439	13109	
1	SPECTRUM	true	1		2	-1 eV	0.42775756	6	2	-1 eV (corrected -1 eV)	[M + H]+	341.207	Orbitrap (LCMS)	CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	splash10-006w-9800000000-79db72e8e0b2c9abe5ad	Perindoprilat	public_spectra_2506	ODAIHABQVKJNIY	329.280	704	11.742	857336459553951960	857336459553951959	13192	
1	SPECTRUM	true	29		2	-1 eV	0.689749	18	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	171.102	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a59-9100000000-440a4359eead538221a1	Acnederm	public_spectra_2506:(CCMSLIB00010118559)	BDJRBEYXGGNYIS	284.222	705	11.750	857336459612672220	857336459612672219	13198	
1	SPECTRUM	true	-1		2		0.80461174	16	2	-1 eV (corrected -1 eV)	[M + Na]+	311.068	Orbitrap (LCMS)	C1=CC=C2C(=C1)C=CC3=C2OC(=CC3=O)C4=CC=CC=C4O	splash10-03di-1369000000-d7a62eb674996c1e6394	2-(2-hydroxyphenyl)benzo[h]chromen-4-one	public_spectra_2506:(CCMSLIB00006697923)	ZKMLQDNHMSFULN	311.185	709	11.810	857336459893690608	857336459889496303	13331	
8	SPECTRUM	true	2		2	-1 eV	0.6834699	6	2	-1 eV (corrected -1 eV)	[M + Na]+	349.235	Orbitrap (LCMS)	CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O	splash10-0002-9100000000-b8959bc199dcef66a915	Avocadyne 4-acetate	public_spectra_2506	FHGZOCAZNHYWAL	239.164	710	11.838	857336459956605172	857336459952410867	13368	
1	SPECTRUM	true	12		2	-1 eV	0.748751	7	2	-1 eV (corrected -1 eV)	[M + H]+	279.159	Orbitrap (LCMS)	CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC	splash10-0002-1900000000-9cb4a52b44187ee3cc2c	Hatcol DBP	public_spectra_2506:(BRUNGS_MCEBIO_07698)	DOIRQSBPFJWKBE	277.155	711	11.857	857336460011131128	857336460011131127	13383	
1	SPECTRUM	true	1		2	-1 eV	0.5414285	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	320.186	Orbitrap (LCMS)	CC(C)(CC(CO)NC(=O)CC(CC(=O)CC1=CC=CC=C1)O)O	splash10-000f-8912000000-8adc64cf5d656645ed71	Compound NP-005560	public_spectra_2506:(BRUNGS_NIHNP_02125)	ZCEYUYRVYFKPRM	286.201	712	11.863	857336460061462780	857336460061462779	13420	
1	SPECTRUM	true	1		2	-1 eV	0.6497029	6	2	-1 eV (corrected -1 eV)	[M + H]+	163.075	Orbitrap (LCMS)	COC1=CC=CC=C1C=CC=O	splash10-052s-0900000000-912b200115ad7420fcdd	2-Methoxycinnamaldehyde	public_spectra_2506:(CCMSLIB00006114609)	KKVZAVRSVHUSPL	480.238	712	11.864	857336460115988736	857336460115988735	13394	
1	SPECTRUM	true	2		2	-1 eV	0.7623548	10	2	54 eV	[M + H]+	180.175	Orbitrap (LCMS)	CC12CC3CC(C1)(CC(C3)(C2)N)C	splash10-0006-9100000000-608b372857aacd60eb61	Memantin	public_spectra_2506:(MSBNK-Eawag-EQ335108)	BUGYDGFZZOZRHP	153.091	712	11.871	857336460170514692	857336460170514691	13413	
1	SPECTRUM	true	2		2	-1 eV	0.697967	19	2	-1 eV (corrected -1 eV)	[M + H]+	215.128	Orbitrap (LCMS)	CCCCC(C1CC(=CC(=O)O1)OC)O	splash10-0a4i-9000000000-4ed089ebd59c98c85c71	Pestalotin	public_spectra_2506:(BRUNGS_NIHNP_00162)	YFIMUDXPJZVJJO	269.175	713	11.890	857336460225040648	857336460225040647	13419	
10	SPECTRUM	true	-1		2		0.73104197	7	2	79 eV	[M + H]+	330.909	Orbitrap (LCMS)	COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl	splash10-0002-9300000000-f1c2e072aeec737ead66	dacthal	public_spectra_2506:(MSBNK-Eawag-EQ370107)	NPOJQCVWMSKXDN	251.146	717	11.951	857336460283760908	857336460283760907	13485	
1	SPECTRUM	true	29		2	-1 eV	0.8378374	17	2	-1 eV (corrected -1 eV)	[M + Na]+	311.068	Orbitrap (LCMS)	C1=CC=C2C(=C1)C=CC3=C2OC(=CC3=O)C4=CC=CC=C4O	splash10-03di-1369000000-d7a62eb674996c1e6394	2-(2-hydroxyphenyl)benzo[h]chromen-4-one	public_spectra_2506:(CCMSLIB00006697923)	ZKMLQDNHMSFULN	311.185	721	12.025	857336460342481168	857336460342481167	13542	
