spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	false	12		2	-1 eV	0.8694269	13	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	313.273	Orbitrap (LCMS)	CCCCCCCCCCCCCC(CC(COC(=O)C)O)O	null-null-null-null	Spectrum3_000777	public_spectra_2506:(CCMSLIB00005723208)	ZBVKFVTUHVIICH	313.274	1172	19.536	857336476394083756	857336476394083755	23634	
1	SPECTRUM	false	4		2	-1 eV	0.8441312	10	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	313.273	Orbitrap (LCMS)	CCCCCCCCCCCCCC(CC(COC(=O)C)O)O	null-null-null-null	Spectrum3_000777	public_spectra_2506:(CCMSLIB00005723208)	ZBVKFVTUHVIICH	313.274	1188	19.806	857336476603798972	857336476603798971	23938	
1	SPECTRUM	false	21		2	-1 eV	0.65648437	14	2	75 eV	[M + H]+	354.300	Orbitrap (LCMS)	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(=O)O	splash10-066u-9000000000-4f10f861bf6f84119096	Hamposyl O	public_spectra_2506:(MSBNK-LCSB-LU033605)	DIOYAVUHUXAUPX	354.300	1190	19.833	857336476788348360	857336476788348359	23941	
1	SPECTRUM	false	-1		2		0.72655123	23	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	295.263	N/A	CCCCCCC(CC=CCCCCCCCC(=O)OC)O	splash10-00l2-8930000000-35b6d6fc79b193fe2804	Flexricin P-1	public_spectra_2506:(CCMSLIB00003139449)	XKGDWZQXVZSXAO	295.263	1194	19.893	857336476951926228	857336476951926227	24098	
1	SPECTRUM	false	16		2	-1 eV	0.8459433	9	2	-1 eV (corrected -1 eV)	[M + H]+	327.195	N/A	CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	splash10-00kr-1961000000-16f1e1aaaf9e40a5feaa	Benzon OO	public_spectra_2506:(CCMSLIB00003139645)	QUAMTGJKVDWJEQ	327.195	1225	20.424	857336477639792140	857336477639792139	24591	
1	SPECTRUM	false	0		2	-1 eV	0.55505544	5	2	30 eV	[M + H]+	298.310	Q-ToF (LCMS)	CCCCCCCCCCCCCN1CC(OC(C1)C)C	splash10-0002-1190000000-0113c42508ceebdec63b	Calixine	public_spectra_2506:(MSBNK-MSSJ-MSJ02324)	YTOPFCCWCSOHFV	298.311	1253	20.886	857336478013085224	857336478013085223	24916	
1	SPECTRUM	false	-1		2		0.9252429	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1253	20.890	857336478067611180	857336478067611179	24930	
1	SPECTRUM	false	3		2	-1 eV	0.89492315	5	2	20 eV	[M + H]+	391.284	Q-ToF (LCMS)	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	splash10-0002-2900000000-b59278548b42232c222e	Fleximel	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112904)	BJQHLKABXJIVAM	391.284	1289	21.484	857336478419932744	857336478415738439	25414	
1	SPECTRUM	false	3		2	-1 eV	0.6882197	18	2	-1 eV (corrected -1 eV)	[M + H]+	338.342	N/A	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	splash10-05us-9400000000-475a3842665f8c45498e	Erucylamide	public_spectra_2506:(CCMSLIB00003139394)	UAUDZVJPLUQNMU	338.342	1292	21.532	857336478474458700	857336478474458699	25457	
1	SPECTRUM	false	1		2	-1 eV	0.93170065	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1296	21.598	857336478617065048	857336478617065047	25517	
3	SPECTRUM	false	2		2	-1 eV	0.95875084	9	2	20 eV	[M + H]+	371.316	Q-ToF (LCMS)	CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	splash10-0nmi-5900000000-ea9cd9da0fda1047bad1	Mollan S	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112104)	SAOKZLXYCUGLFA	371.316	1299	21.650	857336479032301168	857336479032301167	25611	
1	SPECTRUM	false	13		2	-1 eV	0.9842095	5	2	15 eV	[M + H]+	391.284	Q-ToF (LCMS)	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	splash10-0002-1900000000-edaa5cd2daba8e23f58d	Fleximel	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112903)	BJQHLKABXJIVAM	391.284	1300	21.663	857336479078438516	857336479078438515	25626	
38	SPECTRUM	false	36		2	-1 eV	0.9640166	9	2	20 eV	[M + H]+	371.316	Q-ToF (LCMS)	CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	splash10-0nmi-5900000000-ea9cd9da0fda1047bad1	Mollan S	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112104)	SAOKZLXYCUGLFA	371.316	1310	21.826	857336479166518908	857336479166518907	25825	
1	SPECTRUM	false	4		2	-1 eV	0.95747775	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.315	1333	22.214	857336479669835428	857336479665641123	26099	
1	SPECTRUM	false	5		2	-1 eV	0.9900106	4	2	20 eV	[M + H]+	391.284	Q-ToF (LCMS)	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	splash10-0002-2900000000-b59278548b42232c222e	Fleximel	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112904)	BJQHLKABXJIVAM	391.284	1334	22.239	857336479711778472	857336479711778471	26117	
1	SPECTRUM	false	-1		2		0.88919765	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1335	22.252	857336479766304428	857336479766304427	26114	
1	SPECTRUM	false	15		2	-1 eV	0.9885421	4	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.316	1365	22.755	857336480269620948	857336480269620947	26479	
1	SPECTRUM	false	89		2	-1 eV	0.9966068	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.316	1372	22.874	857336480500307684	857336480496113379	26568	
1	SPECTRUM	false	1		2	-1 eV	0.84745747	13	2	-1 eV (corrected -1 eV)	[M + Na]+	371.100	Orbitrap (LCMS)	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	splash10-059l-9065000000-63bdda72ae157dece8bf	Campathecin	public_spectra_2506:(CCMSLIB00011427902)	VSJKWCGYPAHWDS	371.101	1414	23.562	857336480953292552	857336480953292551	27132	
1	SPECTRUM	false	1		2	-1 eV	0.98777777	3	2	10 eV	[M + H]+	435.360	Q-ToF (LCMS)	CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC	splash10-0002-9000000000-952fd6a4abe70d0fa487	Flexol TOF	public_spectra_2506:(MSBNK-Antwerp_Univ-AN117402)	GTVWRXDRKAHEAD	435.360	1422	23.700	857336481288836900	857336481288836899	27268	
1	SPECTRUM	false	44		2	-1 eV	0.9846619	5	2	15 eV	[M + H]+	447.347	Q-ToF (LCMS)	CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C	splash10-0abi-9100000000-8d5b5df45b700ce10d0b	Sicol 184	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112603)	ZVFDTKUVRCTHQE	447.347	1437	23.954	857336481330779944	857336481330779943	27438	
1	SPECTRUM	false	2		2	-1 eV	0.97736186	7	2	20 eV	[M + H]+	425.363	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C	splash10-0ac0-9200000000-2e787112bd71c24969b6	Hexamoll DINCH	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112704)	HORIEOQXBKUKGQ	425.362	1463	24.384	857336481511135032	857336481511135031	27672	
1	SPECTRUM	false	19		2	-1 eV	0.9240448	5	2	30 eV	[M + H]+	447.347	Q-ToF (LCMS)	CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C	splash10-0592-9400000000-87b7925105604600a778	Sicol 184	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112606)	ZVFDTKUVRCTHQE	447.347	1472	24.527	857336481599215424	857336481599215423	27736	
1	SPECTRUM	false	4		2	-1 eV	0.9890783	7	2	20 eV	[M + H]+	425.363	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C	splash10-0ac0-9200000000-2e787112bd71c24969b6	Hexamoll DINCH	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112704)	HORIEOQXBKUKGQ	425.362	1473	24.552	857336481649547076	857336481649547075	27757	
