formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C16H29NO3	[M + H]+	C16H30NO3+		1.000	114.079	114.079	0.000	24	0.994	0.467	0.502	0.316		284.222	691	11.514	857344662789400436	857336458698313888	857336458698313887	12840	
1	C15H15NO9	[M + Na]+	C15H15NNaO9+		0.392	10.916	10.916	0.000	1	1.000	1.159	1.159	-10.189		376.060	692	11.536	857344634452682473	857336458757034148	857336458757034147	12904	
1	C15H16ClNO8	[M + H]+	C15H17ClNO8+		0.258	12.392	5.805	6.587	1	0.822	-1.910	1.910	-1.900		374.063	692	11.536	857344630354847430	857336458815754408	857336458815754407	12775	
1	C11H11ClO8	[M + Na]+	C11H11ClNaO8+		0.858	26.478	20.187	6.291	2	0.952	0.942	0.942	5.150		329.005	693	11.549	857344679835051925	857336458887057580	857336458887057579	12868	
1	C16H17NO	[M + H]+	C16H18NO+		0.988	28.477	28.477	0.000	7	0.996	1.104	1.104	0.289		240.138	695	11.578	857344649803835209	857336458941583536	857336458937389231	12947	
1	C9H12N2O6S2	[M + Na]+	C9H12N2NaO6S2+		0.882	24.726	20.050	4.676	3	0.972	1.361	1.453	-2.202		331.002	695	11.588	857344656875431775	857336459004498100	857336459004498099	12968	
1	C11H11ClO8	[M + Na]+	C11H11ClNaO8+		0.915	21.241	14.175	7.066	2	0.976	1.165	1.165	5.241		329.005	698	11.630	857344623962728085	857336459067412664	857336459067412663	13035	
1	C9H18Cl3O4P	[M + H]+	C9H19Cl3O4P+		0.607	22.848	7.543	15.305	3	0.990	-0.947	0.947	0.137		327.008	698	11.632	857345073797638060	857336459134521532	857336459134521531	13034	
1	C17H26O5	[M + H]+	C17H27O5+		1.000	56.054	53.090	2.963	9	1.000	0.095	0.842	0.192		311.185	699	11.647	857344658578319210	857336459197436096	857336459197436095	12987	
1	C13H26N2O	[M + H]+	C13H27N2O+		1.000	36.158	36.158	0.000	7	0.979	1.839	1.839	0.353		227.212	699	11.649	857344758083987370	857336459256156356	857336459256156355	13066	
1	C13H19NO9	[M + K]+	C13H19KNO9+		0.410	11.129	11.129	0.000	1	0.858	-0.146	0.146	-8.464		372.066	699	11.658	857345395018411029	857336459319070920	857336459319070919	13092	
1	C5H8O10	[M + Na]+	C5H8NaO10+		0.426	15.193	15.193	0.000	2	1.000	1.074	1.074	-3.176		251.000	700	11.660	857345390094297882	857336459377791180	857336459377791179	13095	
1	C16H35N	[M + H]+	C16H36N+		1.000	28.571	25.773	2.798	8	1.000	1.467	1.467	0.097		242.284	701	11.677	857345387003095824	857336459436511440	857336459436511439	13109	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	22.790	22.790	0.000	2	0.674	-0.672	1.652	-0.682		98.984	703	11.710	857345387409943313	857336459499426004	857336459499426003	13136	
1	C18H36N2O3	[M + H]+	C18H37N2O3+		1.000	38.818	38.818	0.000	10	0.912	0.219	0.850	0.123		329.280	704	11.742	857345394552843275	857336459553951960	857336459553951959	13192	
1	C16H29NO3	[M + H]+	C16H30NO3+		1.000	164.710	164.710	0.000	37	0.992	0.532	0.691	0.281		284.222	705	11.750	857345406447889516	857336459612672220	857336459612672219	13198	
1	C17H8O5	[M + K]+	C17H8KO5+		0.664	11.110	11.110	0.000	1	0.967	-0.550	0.550	5.585		331.002	706	11.760	857345410495392886	857336459671392480	857336459671392479	13222	
1	C18H39NO4	[M + H]+	C18H40NO4+		0.979	15.232	15.232	0.000	2	0.923	4.886	4.886	0.014		334.295	708	11.802	857345424256904322	857336459721724132	857336459721724131	13311	
1	C16H32O4	[M + H3N + H]+	C16H36NO4+		0.980	16.467	16.467	0.000	2	0.959	4.090	4.090	0.212		306.264	708	11.803	857345558222983112	857336459776250088	857336459776250087	13307	
1	C17H33NO3	[M + H]+	C17H34NO3+		0.955	6.774	2.000	4.774	0	0.000			0.265		300.253	708	11.807	857345553110126529	857336459834970348	857336459830776043	13313	
1	C17H26O5	[M + H]+	C17H27O5+		1.000	112.266	112.266	0.000	25	0.989	0.816	0.881	0.159		311.185	709	11.810	857345574308138986	857336459893690608	857336459889496303	13331	
1	C14H22O3	[M + H]+	C14H23O3+		1.000	60.352	60.352	0.000	8	0.701	1.202	1.202	0.205		239.164	710	11.838	857345558965374929	857336459956605172	857336459952410867	13368	
1	C15H20N2O3	[M + H]+	C15H21N2O3+		0.999	141.290	141.290	0.000	53	0.900	0.829	0.877	0.401		277.155	711	11.857	857345592662413329	857336460011131128	857336460011131127	13383	
1	C15H24O4	[M + H3N + H]+	C15H28NO4+		0.998	51.673	51.673	0.000	10	1.000	1.022	1.022	0.368		286.201	712	11.863	857345562358566876	857336460061462780	857336460061462779	13420	
1	C28H33NO6	[M + H]+	C28H34NO6+		0.874	44.879	44.879	0.000	12	1.000	1.175	1.175	0.616		480.238	712	11.864	857345578036875252	857336460115988736	857336460115988735	13394	
1	C9H12O2	[M + H]+	C9H13O2+		1.000	109.784	109.784	0.000	16	0.827	0.962	0.962	0.483		153.091	712	11.871	857345591659974663	857336460170514692	857336460170514691	13413	
1	C15H24O4	[M + H]+	C15H25O4+		1.000	114.183	114.183	0.000	24	0.976	0.646	0.693	0.387		269.175	713	11.890	857345596265320475	857336460225040648	857336460225040647	13419	
1	C10H20N4O2	[M + Na]+	C10H20N4NaO2+		1.000	31.124	31.124	0.000	6	0.978	-6.761	6.761	-5.441		251.146	717	11.951	857345626283954223	857336460283760908	857336460283760907	13485	
1	C17H26O5	[M + H]+	C17H27O5+		1.000	158.948	158.948	0.000	38	0.992	1.084	1.084	0.159		311.185	721	12.025	857345715719098937	857336460342481168	857336460342481167	13542	
1	C9H18AsNO8P2	[M + K]+	C9H18AsKNO8P2+		0.295	56.074	56.074	0.000	14	0.908	0.031	0.878	0.519		443.936	722	12.025	857345674526839341	857336460401201428	857336460401201427	13543	
1	C5H9BN6O6S	[M + K]+	C5H9BKN6O6S+		0.150	18.261	11.527	6.733	2	0.974	-0.292	0.292	5.839		330.008	722	12.027	857345862515554851	857336460472504600	857336460472504599	13554	
1	C7H10ClN4O7P	[M + H]+	C7H11ClN4O7P+		0.379	22.319	13.619	8.700	4	0.977	-0.476	1.066	0.914		329.005	722	12.028	857345911089805010	857336460539613468	857336460539613467	13557	
1	C11H13Cl3N2O3	[M + H]+	C11H14Cl3N2O3+		0.516	22.596	9.190	13.406	3	0.979	-0.428	1.446	5.193		327.008	722	12.028	857345924838736941	857336460606722336	857336460606722335	13556	
1	C9H9F3N2O4S2	[M + H]+	C9H10F3N2O4S2+		0.356	17.835	10.141	7.695	2	0.959	18.322	18.322	-2.145		331.002	722	12.029	857345926872974428	857336460678025508	857336460678025507	13560	
1	C4H9O3P	[M + K]+	C4H9KO3P+		0.999	36.894	36.894	0.000	5	0.966	0.084	0.601	0.864		174.992	722	12.029	857345934624048300	857336460736745768	857336460736745767	13567	
1	C6H13Cl2O4P	[M + H]+	C6H14Cl2O4P+		0.873	28.702	16.618	12.084	3	0.975	-1.152	1.435	0.250		251.000	722	12.030	857345925035869239	857336460799660332	857336460799660331	13564	
1	C8H6O8	[M + Na]+	C8H6NaO8+		0.494	25.576	23.572	2.005	2	0.974	0.877	0.877	6.886		252.997	722	12.030	857345931599955063	857336460866769200	857336460866769199	13559	
1	C13H20O10	[M + K]+	C13H20KO10+		0.487	13.887	13.887	0.000	1	0.910	0.086	0.086	-6.465		375.066	722	12.031	857345931784504450	857336460925489460	857336460925489459	13611	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	26.047	26.047	0.000	3	0.754	0.686	1.176	-0.682		98.984	722	12.031	857345925153309761	857336460980015416	857336460980015415	13561	
1	C11H19N3O7S	[M + K]+	C11H19KN3O7S+		0.455	17.166	12.627	4.539	1	0.872	-0.560	0.560	6.863		376.060	722	12.032	857345938805769406	857336461042929980	857336461038735675	13570	
1	C7H7N5O9	[M + Na]+	C7H7N5NaO9+		0.226	19.250	19.250	0.000	2	0.956	1.110	1.110	-6.547		328.011	722	12.032	857345941305574605	857336461105844544	857336461105844543	13535	
1	C11H17N3O8S	[M + Na]+	C11H17N3NaO8S+		0.411	15.008	12.099	2.909	2	0.846	-3.200	4.551	0.545		374.063	722	12.033	857345970321769852	857336461164564804	857336461164564803	13573	
1	C13H23Cl3FNO2	[M + Na]+	C13H23Cl3FNNaO2+		0.479	24.986	11.241	13.746	3	0.954	0.667	1.452	-2.825		372.066	722	12.034	857345934376584354	857336461231673672	857336461231673671	13578	
1	C8H14N4O8S2	[M + Na]+	C8H14N4NaO8S2+		0.938	41.425	38.858	2.567	14	0.875	3.343	3.343	8.671		381.018	725	12.083	857346018694677904	857336461294588236	857336461294588235	13639	
1	C12H25NO	[M + H]+	C12H26NO+		1.000	37.747	37.747	0.000	8	0.147	0.987	0.987	0.345		200.201	726	12.104	857345929469248629	857336461353308496	857336461349114191	13674	
1	C16H31NO3	[M + H]+	C16H32NO3+		1.000	94.528	94.528	0.000	17	0.982	0.135	0.675	0.243		286.238	727	12.111	857345943998317817	857336461407834452	857336461407834451	13649	
1	C17H20N2O	[M + H]+	C17H21N2O+		0.960	92.627	89.216	3.410	22	0.989	1.283	1.283	0.633		269.165	733	12.224	857345941825668312	857336461462360408	857336461462360407	13778	
1	C16H31NO3	[M + H]+	C16H32NO3+		0.333	108.274	104.409	3.865	18	0.993	0.932	0.932	0.243		286.238	734	12.227	857345946036749584	857336461521080668	857336461521080667	13786	
1	C17H27NO6	[M + H]+	C17H28NO6+		0.589	21.579	21.579	0.000	4	1.000	-0.313	0.854	-0.158		342.191	738	12.295	857345925954421841	857336461575606624	857336461575606623	13877	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	69.593	63.984	5.609	9	0.980	1.481	1.481	0.551		198.185	740	12.339	857345927988659302	857336461634326884	857336461630132579	13937	
1	C17H31NO4	[M + H]+	C17H32NO4+		1.000	129.595	129.595	0.000	25	0.990	1.082	1.082	0.112		314.233	741	12.342	857345968052651378	857336461693047144	857336461688852839	13942	
1	C12H20O2	[M + H]+	C12H21O2+		1.000	89.790	86.262	3.528	14	0.985	1.285	1.285	0.678		197.154	741	12.350	857345928185791592	857336461911150956	857336461911150955	13949	
1	C16H24O4	[M + H]+	C16H25O4+		1.000	42.313	42.313	0.000	7	0.981	0.327	0.697	0.407		281.175	743	12.385	857345933969736856	857336461965676912	857336461965676911	13995	
1	C16H31NO3	[M + H]+	C16H32NO3+		1.000	154.952	154.952	0.000	33	0.993	0.619	0.619	0.243		286.238	745	12.409	857345928714273901	857336462024397172	857336462024397171	14057	
1	C18H38N2O3	[M + H]+	C18H39N2O3+		0.981	20.696	20.696	0.000	5	1.000	0.707	0.707	0.062		331.296	745	12.421	857345938675745975	857336462078923128	857336462078923127	14062	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	63.649	63.649	0.000	9	0.976	0.935	0.966	0.501		198.185	749	12.490	857345946460374306	857336462129254780	857336462129254779	14132	
1	C16H22N2O2	[M + H]+	C16H23N2O2+		0.980	48.226	48.226	0.000	14	0.987	0.342	0.501	-0.161		275.175	750	12.502	857345942236710114	857336462179586432	857336462179586431	14149	
1	C13H25NO	[M + H]+	C13H26NO+		1.000	36.517	32.980	3.536	6	1.000	1.107	1.107	0.279		212.201	752	12.527	857345925262361674	857336462234112388	857336462234112387	14214	
1	C16H16OS	[M + H]+	C16H17OS+		0.999	49.681	46.009	3.672	19	0.944	0.590	0.590	0.107		257.099	753	12.546	857345954681210180	857336462288638344	857336462288638343	14235	
1	C20H27N5O2	[M + H]+	C20H28N5O2+		0.113	2.000	2.000	0.000	0	0.000			-3.408		370.222	754	12.565	857345932644336782	857336462347358604	857336462347358603	14262	
1	C17H24O6	[M + H3N + H]+	C17H28NO6+		1.000	76.833	76.833	0.000	21	0.992	1.562	1.562	0.105		342.191	754	12.567	857345944765875457	857336462397690256	857336462397690255	14271	
1	C16H24O4	[M + H]+	C16H25O4+		1.000	112.744	112.744	0.000	27	0.991	1.188	1.188	0.264		281.175	754	12.574	857345946561037604	857336462456410516	857336462456410515	14279	
1	C13H23NO	[M + H]+	C13H24NO+		1.000	27.545	23.921	3.624	3	0.954	-0.274	0.371	0.282		210.185	755	12.583	857345925690180686	857336462523519384	857336462523519383	14310	
1	C15H33N	[M + H]+	C15H34N+		1.000	102.082	98.362	3.720	12	0.936	1.216	1.216	0.234		228.269	756	12.598	857345923723052076	857336462578045340	857336462573851035	14316	
1	C12H23NO	[M + H]+	C12H24NO+		1.000	87.478	82.863	4.615	12	0.974	1.363	1.363	0.400		198.185	761	12.689	857345939543966921	857336462640959904	857336462636765599	14414	
1	C12H10N2O2	[M + H]+	C12H11N2O2+		0.652	39.023	39.023	0.000	14	0.992	0.766	0.766	0.493		215.082	762	12.697	857345943251731694	857336462695485860	857336462695485859	14431	
1	C14H26O2	[M + H]+	C14H27O2+		1.000	168.981	168.981	0.000	26	0.983	0.813	0.822	0.191		227.201	765	12.756	857345940449936587	857336462758400424	857336462754206119	14550	
1	C16H33NO2	[M + H]+	C16H34NO2+		0.996	2.000	2.000	0.000	0	0.000			0.273		272.258	765	12.757	857345932006802572	857336462817120684	857336462817120683	14554	
1	C16H22N2O2	[M + H]+	C16H23N2O2+		0.991	73.433	73.433	0.000	23	0.992	1.023	1.023	0.166		275.175	766	12.759	857345958162482525	857336462880035248	857336462875840943	14557	
1	C10H15NO2	[M + H]+	C10H16NO2+		0.995	68.641	68.641	0.000	8	0.987	4.776	4.776	0.685		182.118	766	12.761	857345949576742201	857336462934561204	857336462934561203	14559	
1	C16H35N	[M + H]+	C16H36N+		1.000	11.190	7.640	3.550	3	0.955	0.966	1.078	-0.068		242.284	767	12.785	857345947185988920	857336462989087160	857336462989087159	14592	
1	C13H23NO	[M + H]+	C13H24NO+		1.000	26.264	26.264	0.000	4	0.972	4.322	4.322	0.282		210.185	771	12.854	857345955629122894	857336463039418812	857336463039418811	14675	
1	C12H14N2O2	[M + H]+	C12H15N2O2+		0.998	176.973	176.973	0.000	45	0.917	1.694	1.694	-0.156		219.113	774	12.906	857345970825086342	857336463093944768	857336463093944767	14761	
1	C13H27NO2	[M + H]+	C13H28NO2+		1.000	23.396	19.781	3.615	4	0.971	1.688	1.688	0.410		230.212	775	12.912	857345925560157260	857336463144276420	857336463144276419	14767	
1	C18H18O5	[M + H]+	C18H19O5+		0.942	30.830	30.830	0.000	4	0.972	0.788	0.788	-0.572		315.123	776	12.934	857345947118880046	857336463194608072	857336463194608071	14787	
1	C9H17NS	[M + H]+	C9H18NS+		0.838	8.553	8.553	0.000	2	0.057	5.769	5.769	-0.215		172.115	776	12.937	857345945910920459	857336463244939724	857336463244939723	14782	
1	C9H8O2	[M + H]+	C9H9O2+		1.000	87.867	87.867	0.000	9	0.912	1.182	1.643	0.698		149.060	777	12.945	857345956904191313	857336463299465680	857336463299465679	14825	
1	C13H19N3O	[M + H]+	C13H20N3O+		0.879	37.787	37.787	0.000	6	0.843	1.187	1.187	7.863		234.162	779	12.988	857345959932478824	857336463353991636	857336463353991635	14869	
1	C39H48O9	[M + H]+	C39H49O9+		0.952	52.483	52.483	0.000	8	0.961	0.773	0.773	-0.226		661.337	780	12.995	857346852912412077	857336463408517592	857336463404323287	14903	
1	C30H36O6	[M + H]+	C30H37O6+		0.867	52.468	52.468	0.000	15	0.998	0.439	0.649	0.293		493.259	780	13.004	857346799263050566	857336463458849244	857336463458849243	14902	
1	C16H20N2O	[M + H]+	C16H21N2O+		0.777	73.988	73.988	0.000	26	0.967	1.338	1.338	0.118		257.165	783	13.057	857346821035689927	857336463517569504	857336463513375199	14945	
1	C9H17NS	[M + H]+	C9H18NS+		0.839	8.943	8.943	0.000	2	0.072	5.949	5.949	-0.157		172.115	784	13.073	857346821106993105	857336463567901156	857336463567901155	14965	
1	C9H8O2	[M + H]+	C9H9O2+		1.000	93.992	93.992	0.000	10	0.920	3.463	3.463	0.698		149.060	786	13.105	857346822163958006	857336463618232808	857336463618232807	15010	
1	C21H21N5O	[M + H]+	C21H22N5O+		0.085	2.000	2.000	0.000	0	0.000			-3.767		360.181	786	13.105	857346821127964630	857336463672758764	857336463668564459	15030	
1	C18H18O5	[M + H]+	C18H19O5+		0.945	33.996	33.996	0.000	5	0.986	0.960	0.960	-0.032		315.123	787	13.117	857346806405954247	857336463718896112	857336463718896111	15029	
1	C18H22N2	[M + H]+	C18H23N2+		0.745	31.936	31.936	0.000	11	0.982	1.279	1.279	0.355		267.186	790	13.164	857346851922554485	857336463769227764	857336463769227763	15095	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	22.979	22.979	0.000	2	0.533	-0.294	0.429	-0.783		98.984	790	13.173	857346833761218148	857336463823753720	857336463823753719	15109	
1	C15H22O2	[M + H]+	C15H23O2+		1.000	29.144	29.144	0.000	8	0.981	0.042	1.490	-15.761		235.166	791	13.186	857346833912213099	857336463878279676	857336463878279675	15127	
1	C9H17NS	[M + H]+	C9H18NS+		0.995	15.038	9.766	5.272	2	0.113	5.506	5.506	-0.157		172.115	795	13.255	857346851956108927	857336463941194240	857336463941194239	15207	
1	C18H18O5	[M + H3N + H]+	C18H22NO5+		0.589	35.023	35.023	0.000	4	0.947	1.882	1.882	0.002		332.149	797	13.287	857346852811748771	857336463995720196	857336463991525891	15250	
1	C20H25NO5	[M + H]+	C20H26NO5+		0.503	8.119	8.119	0.000	2	0.075	0.850	0.850	-0.054		360.181	797	13.288	857346851977080451	857336464050246152	857336464050246151	15248	
1	C18H18O5	[M + H]+	C18H19O5+		0.945	49.248	49.248	0.000	5	0.962	1.179	1.179	0.063		315.123	797	13.288	857346858104961260	857336464104772108	857336464100577803	15252	
1	C9H8O2	[M + H]+	C9H9O2+		1.000	81.611	81.611	0.000	13	0.920	2.666	2.666	0.631		149.060	797	13.289	857346863821803890	857336464163492368	857336464163492367	15251	
1	C7H4O	[M + H]+	C7H5O+		0.991	33.269	33.269	0.000	5	0.821	9.303	9.303	0.750		105.034	797	13.290	857346857614227008	857336464218018324	857336464218018323	15249	
1	C11H18N6O3S	[M + Na]+	C11H18N6NaO3S+		0.734	7.242	7.242	0.000	3	0.210	-0.097	4.436	-2.107		337.105	797	13.290	857346878153740672	857336464264155672	857336464264155671	15260	
1	C15H20N2O3	[M + H]+	C15H21N2O3+		0.999	129.349	125.997	3.352	39	0.990	0.955	0.955	0.437		277.155	799	13.309	857346878376038960	857336464327070236	857336464327070235	15283	
1	C11H16O3	[M + H]+	C11H17O3+		1.000	124.080	124.080	0.000	19	0.955	1.188	1.188	0.655		197.117	801	13.344	857346878342484518	857336464385790496	857336464385790495	15331	
1	C15H24O3	[M + H]+	C15H25O3+		1.000	180.799	180.799	0.000	32	0.983	0.793	0.793	0.154		253.180	801	13.345	857346878342484506	857336464436122148	857336464431927843	15329	
1	C17H31NO3	[M + H]+	C17H32NO3+		0.646	14.474	14.474	0.000	1	0.595	1.213	1.213	0.234		298.238	801	13.349	857346878195683729	857336464486453800	857336464482259495	15333	
1	C14H27NO	[M + H]+	C14H28NO+		1.000	46.810	41.097	5.713	9	0.992	0.738	0.738	0.350		226.217	806	13.430	857346879273620117	857336464536785452	857336464536785451	15430	
1	C8H14O2	[M + H]+	C8H15O2+		1.000	30.867	30.867	0.000	2	0.650	6.880	6.880	0.656		143.107	811	13.509	857346878342484516	857336464595505712	857336464591311407	15455	
1	C18H35N5	[M + H]+	C18H36N5+		0.429	2.000	2.000	0.000	0	0.000			-3.979		322.295	811	13.524	857346878191489418	857336464641643060	857336464641643059	15478	
1	C14H27NO	[M + H]+	C14H28NO+		1.000	76.117	76.117	0.000	21	0.994	0.931	0.931	0.128		226.217	822	13.701	857346879491723930	857336464696169016	857336464691974711	15683	
1	C16H35NO2	[M + K]+	C16H35KNO2+		0.503	9.493	9.493	0.000	1	1.000	0.157	0.157	-0.376		312.230	824	13.729	857346882507428586	857336464746500668	857336464746500667	15719	
1	C12H27O4P	[M + H]+	C12H28O4P+		0.998	41.858	41.858	0.000	10	0.984	1.127	1.127	0.215		267.172	824	13.730	857346886701732651	857336464796832320	857336464792638015	15721	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	25.875	25.875	0.000	3	0.537	1.476	1.906	-0.783		98.984	824	13.734	857346880435442392	857336464847163972	857336464847163971	15728	
1	C19H27NO3	[M + H]+	C19H28NO3+		1.000	45.715	45.715	0.000	7	0.988	1.295	1.295	0.251		318.206	828	13.804	857346891353215821	857336464897495624	857336464897495623	15817	
1	C9H10O	[M + H]+	C9H11O+		0.499	64.889	64.889	0.000	12	0.942	0.362	0.770	0.360		135.080	831	13.845	857346883753136890	857336464947827276	857336464947827275	15908	
1	C16H24O4	[M + H]+	C16H25O4+		1.000	64.698	61.111	3.588	12	0.991	1.078	1.078	0.478		281.175	831	13.848	857346893966267235	857336465002353232	857336465002353231	15880	
1	C30H36O6	[M + H]+	C30H37O6+		0.878	41.709	41.709	0.000	11	0.994	0.507	0.603	0.516		493.259	832	13.862	857346902958855051	857336465052684884	857336465052684883	15921	
1	C18H35N5	[M + H]+	C18H36N5+		0.429	2.000	2.000	0.000	0	0.000			-3.948		322.295	833	13.876	857346887150523189	857336465107210840	857336465103016535	15933	
1	C15H17N3O5S	[M + H]+	C15H18N3O5S+		0.914	64.654	61.985	2.669	14	0.767	0.229	1.025	1.738		352.097	834	13.897	857346905609655189	857336465157542492	857336465157542491	15965	
1	C15H24O3	[M + H]+	C15H25O3+		1.000	45.408	45.408	0.000	10	0.969	1.581	1.581	0.272		253.180	834	13.901	857346888526254912	857336465203679840	857336465203679839	15955	
1	C17H37N	[M + H]+	C17H38N+		1.000	21.558	17.420	4.138	3	0.906	1.139	1.139	-0.104		256.300	838	13.960	857346897166521226	857336465258205796	857336465258205795	16061	
1	C14H22O	[M + H]+	C14H23O+		1.000	123.593	123.593	0.000	16	0.638	1.271	1.271	0.474		207.174	839	13.979	857346896902280065	857336465367257708	857336465367257707	16046	
1	C12H25NO	[M + H]+	C12H26NO+		0.333	67.434	63.852	3.582	12	0.159	0.868	1.024	0.245		200.201	840	13.993	857346883656667892	857336465316926056	857336465316926055	16070	
1	C16H34O3	[M + H3N + H]+	C16H38NO3+		0.488	6.863	3.052	3.811	3	0.597	1.595	1.595	0.135		292.285	844	14.068	857346885632185112	857336465425977968	857336465425977967	16143	
1	C16H21NO3	[M + H]+	C16H22NO3+		0.998	113.216	113.216	0.000	34	0.993	0.952	0.972	0.435		276.160	848	14.130	857346912979047328	857336465476309620	857336465476309619	16264	
1	C18H26O3	[M + H]+	C18H27O3+		1.000	121.621	121.621	0.000	33	0.990	1.164	1.173	0.305		291.196	848	14.130	857346923028599722	857336465530835576	857336465530835575	16266	
1	C17H24O	[M + Na]+	C17H24NaO+		0.495	14.213	14.213	0.000	1	0.959	0.754	0.754	0.164		267.172	848	14.137	857346885120480014	857336465585361532	857336465585361531	16303	
1	C18H39N	[M + H]+	C18H40N+		1.000	11.308	7.582	3.726	4	0.959	1.565	1.565	0.049		270.316	849	14.143	857346881450463974	857336465639887488	857336465639887487	16282	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		0.657	11.433	8.581	2.852	4	0.817	1.820	1.820	3.917		336.311	849	14.151	857346886563320611	857336465706996356	857336465706996355	16281	
1	C19H27NO3	[M + H]+	C19H28NO3+		1.000	30.577	26.930	3.647	6	0.968	1.578	1.578	0.157		318.206	849	14.156	857346892456317783	857336465761522312	857336465761522311	16292	
1	C14H35N4O2	[M + H]+	C14H36N4O2+		0.955	21.447	21.447	0.000	5	0.537	4.395	4.395	4.695		292.285	853	14.212	857346887733531452	857336465816048268	857336465816048267	16348	
1	C14H30O3	[M + H3N + H]+	C14H34NO3+		0.517	25.139	25.139	0.000	4	0.578	0.584	0.584	0.301		264.253	853	14.224	857346890531132234	857336465933488788	857336465933488787	16360	
1	C16H22N2O	[M + H]+	C16H23N2O+		0.405	61.788	58.331	3.457	18	0.981	1.236	1.236	0.348		259.181	854	14.227	857346895597851504	857336465996403352	857336465996403351	16367	
1	C18H15O4P	[M + H]+	C18H16O4P+		0.993	67.278	63.417	3.860	20	0.964	0.824	0.915	-0.190		327.078	854	14.231	857346937842881460	857336465874768528	857336465874768527	16345	
1	C14H30O3	[M + H]+	C14H31O3+		1.000	64.293	64.293	0.000	11	0.942	1.114	1.114	0.238		247.227	854	14.237	857346895463633773	857336466059317916	857336466055123611	16376	
1	C16H39N4O3	[M + H]+	C16H40N4O3+		1.000	31.810	31.810	0.000	5	0.742	1.271	1.271	3.917		336.311	857	14.284	857347427729200063	857336466126426784	857336466126426783	16424	
1	C16H34O4	[M + H3N + H]+	C16H38NO4+		1.000	51.268	51.268	0.000	6	0.954	0.942	0.942	0.081		308.280	857	14.287	857347916701161132	857336466180952740	857336466176758435	16421	
1	C16H34O4	[M + H]+	C16H35O4+		1.000	125.496	125.496	0.000	44	0.981	0.987	0.987	0.151		291.253	857	14.291	857347992840366275	857336466235478696	857336466231284391	16427	
1	C16H34O4	[M + Na]+	C16H34NaO4+		0.947	4.460	4.460	0.000	0	0.000	-0.486	0.486	-0.767		313.235	858	14.293	857348009428841116	857336466290004652	857336466285810347	16415	
1	C9H19NOS2	[M + H]+	C9H20NOS2+		0.997	25.926	21.049	4.877	4	0.955	5.713	5.713	0.078		222.098	858	14.306	857348027804093012	857336466344530608	857336466340336303	16462	
1	C13H9NS	[M + H]+	C13H10NS+		0.761	33.237	33.237	0.000	5	0.956	1.189	1.189	0.204		212.053	859	14.310	857348026772294215	857336466394862260	857336466394862259	16463	
1	C2H4O2	[M + K]+	C2H4KO2+		1.000	25.961	25.961	0.000	3	0.639	0.549	1.187	-0.884		98.984	860	14.333	857348024243128889	857336466508108476	857336466503914171	16511	
1	C12H27O4P	[M + H]+	C12H28O4P+		0.943	13.350	13.350	0.000	2	0.973	4.508	4.508	0.253		267.172	860	14.334	857348029989325419	857336466558440128	857336466558440127	16517	
1	C18H15O4P	[M + H]+	C18H16O4P+		0.990	83.137	79.912	3.225	24	0.966	0.992	0.992	-0.159		327.078	860	14.336	857348066752400088	857336466453582520	857336466449388215	16423	
1	C18H38O5	[M + H]+	C18H39O5+		1.000	65.047	65.047	0.000	16	0.988	0.402	0.406	-0.062		335.279	861	14.342	857348030446504575	857336466608771780	857336466608771779	16530	
1	C18H38O5	[M + H3N + H]+	C18H42NO5+		1.000	52.457	52.457	0.000	12	0.954	0.748	0.748	0.000		352.306	861	14.343	857348029716695649	857336466663297736	857336466663297735	16534	
1	C14H29NO	[M + H]+	C14H30NO+		1.000	81.811	81.811	0.000	18	0.929	1.641	1.641	0.390		228.232	861	14.354	857348029599255135	857336466717823692	857336466717823691	16558	
1	C24H43O3	[M + H]+	C24H44O3+		0.925	39.413	39.413	0.000	6	0.864	0.507	0.507	22.620		380.337	861	14.355	857348031058872969	857336466772349648	857336466768155343	16565	
1	C20H42O6	[M + H]+	C20H43O6+		1.000	47.658	47.658	0.000	12	0.978	1.185	1.382	0.170		379.305	862	14.373	857348030215817845	857336466822681300	857336466822681299	16597	
1	C22H38N2O3	[M + H3N + H]+	C22H42N3O3+		1.000	45.447	45.447	0.000	16	0.950	6.751	6.751	25.285		396.332	862	14.374	857348043100719812	857336466873012952	857336466873012951	16598	
1	C18H45N7O4	[M + H]+	C18H46N7O4+		0.875	39.869	39.869	0.000	7	0.846	0.113	0.409	6.411		424.363	863	14.378	857348033369934493	857336466923344604	857336466923344603	16603	
