id,mz,rt,area,height,detected_rate,has_ms2,detected:fraction:POC,mean_area:fraction:POC,detected:fraction:WSOC,mean_area:fraction:WSOC,log2FC:fraction:POC_vs_WSOC,welch_p:fraction:POC_vs_WSOC,detected:day_type:weekday,mean_area:day_type:weekday,detected:day_type:weekend,mean_area:day_type:weekend,log2FC:day_type:weekday_vs_weekend,welch_p:day_type:weekday_vs_weekend
12328,618.40027,11.214,8303.0,58180.0,0.027777777777777776,False,True,906.1111111111111,False,0.0,inf,0.10726881156478449,False,0.0,True,1359.1666666666667,-inf,0.10767829849012005
12329,221.16488,11.2027,13600.0,115600.0,0.3611111111111111,False,True,6279.816666666667,False,0.0,inf,1.0528950287851028e-06,True,2828.0416666666665,True,3763.6416666666664,-0.4123259006503243,0.5794593198556033
12336,193.08577,11.2267,9061.0,58570.0,0.05555555555555555,False,False,265.80555555555554,True,1326.0611111111111,-2.318704099572526,0.14591497784554044,False,64.87916666666666,True,2258.0416666666665,-5.121173008423006,0.04232704564996018
12344,360.23806,11.2104,16850.0,168200.0,0.25,False,False,224.48333333333332,True,5673.027777777778,-4.659438686336534,0.0011554104219721295,True,4322.941666666667,False,200.38333333333333,4.431178944747032,0.0015678468563372903
12346,333.15253,11.2157,39860.0,368300.0,0.08333333333333333,False,False,0.0,True,6633.694444444444,-inf,0.07030591399136826,False,29.691666666666666,True,9891.158333333333,-8.379937594082365,0.07153095405667315
12348,198.09146,11.2007,16900.0,117300.0,0.1388888888888889,False,True,1572.5666666666666,True,3951.9500000000003,-1.329443514736645,0.13235370075547062,False,502.55416666666673,True,7281.666666666667,-3.8569176925345086,0.002353786711512248
12351,301.19116,11.2182,8540.0,95130.0,0.1388888888888889,False,True,1095.0,True,2828.222222222222,-1.3689646118139391,0.03304365279390889,False,992.75,True,3899.3333333333335,-1.973725127495033,0.010840162177069332
12352,264.08489,11.2318,29900.0,225300.0,0.027777777777777776,False,True,9126.5,False,0.0,inf,0.0008864343127891304,True,6844.875,False,0.0,inf,0.0013672412519169816
12357,240.13833,11.2208,24200.0,171300.0,0.027777777777777776,False,True,2461.3333333333335,False,0.0,inf,0.08740767937818439,False,782.4166666666666,True,2127.1666666666665,-1.4429240676938626,0.522765738392881
12358,273.14864,11.2325,6339.0,63050.0,0.027777777777777776,False,True,1749.961111111111,False,1260.7944444444447,0.4729897789716802,0.36422030479034573,False,807.9791666666666,True,2900.1750000000006,-1.8437499573882317,0.004531556030636961
12360,229.12244,11.233,42350.0,68530.0,0.027777777777777776,False,False,1917.4444444444443,True,4431.438888888889,-1.2085904401016407,0.2908483395427288,False,1425.0791666666667,True,6673.166666666667,-2.2273294697699115,0.14274968380840444
12365,281.18943,11.2305,20960.0,170800.0,0.3888888888888889,False,True,8368.166666666666,False,0.0,inf,5.085302412344246e-06,True,3014.9166666666665,True,6522.416666666667,-1.113288480549322,0.16810917852856902
12366,267.20677,11.2312,6918.0,78610.0,0.1111111111111111,False,False,1639.0,True,3137.277777777778,-0.936697418091482,0.038546473251064785,True,3582.2083333333335,False,0.0,inf,2.363305594808183e-10
12368,263.08159,11.2263,171700.0,1326000.0,0.0,False,False,64720.15555555556,False,0.0,inf,0.00027453508728274626,False,47632.083333333336,False,1816.0666666666666,4.713044581573805,0.001047294729678686
12369,174.14893,11.2326,13470.0,106000.0,0.16666666666666666,False,True,4210.672222222222,False,0.0,inf,0.00024535975322617534,True,1330.2541666666668,True,3655.5,-1.458366829396722,0.15071528609365745
12373,312.26457,11.2336,9075.0,105500.0,0.3333333333333333,False,False,1770.1666666666667,True,4744.444444444444,-1.4223539623872832,0.003880555070999979,True,4885.958333333333,False,0.0,inf,2.9969148800464945e-09
12377,289.05995,11.2166,6894.0,85010.0,0.027777777777777776,False,True,821.9444444444445,False,0.0,inf,0.10915937427362053,False,381.2083333333333,True,470.5,-0.30361506559665563,0.8742638630531385
12381,374.25381,11.2267,15780.0,123900.0,0.05555555555555555,False,False,113.24999999999999,True,3106.894444444444,-4.777890271893625,0.01673323584240458,True,2229.795833333333,False,370.62499999999994,2.588879514019123,0.05098380281894136
12382,199.1887,11.258,25530.0,283900.0,0.05555555555555555,False,True,8985.777777777777,False,18575.0,-1.0476469218293016,1.4433418934437937e-07,False,16070.25,True,9200.666666666666,0.8045820671427205,9.469300053562432e-05
12383,338.19622,11.222,10370.0,85480.0,0.08333333333333333,False,False,316.1611111111111,True,2078.083333333334,-2.716521681655701,0.021911013043137917,True,1541.4208333333333,False,508.5249999999999,1.599870188780909,0.07975962346343698
12384,441.0538,11.2604,15750.0,74960.0,0.1111111111111111,False,True,1120.177777777778,True,1789.9333333333334,-0.6761781415069374,0.5960372703742618,False,58.65416666666666,True,4247.858333333334,-6.1783582447715855,0.024217406959663654
12385,262.07374,11.2458,54610.0,376300.0,0.0,False,False,18055.166666666668,False,0.0,inf,0.001017861874642876,False,13541.375,False,0.0,inf,0.0015337848938515733
12388,198.18538,11.2575,214900.0,2141000.0,0.9166666666666666,True,True,80216.11111111111,True,163677.77777777778,-1.028894532239022,6.907470047153449e-08,True,141367.91666666666,True,83105.0,0.7664475545803792,0.0001468184776617788
12389,433.16082,11.2562,26000.0,190600.0,0.16666666666666666,False,True,1471.7222222222222,True,4072.777777777778,-1.4685077009869312,0.28116934292141504,False,0.0,True,8316.75,-inf,0.018654993230799992
12395,296.59707,11.2596,3676.0,53200.0,0.027777777777777776,False,True,204.22222222222223,False,0.0,inf,0.3313327620386787,False,0.0,True,306.3333333333333,-inf,0.3388006961962019
12396,328.2595,11.2579,4773.0,68810.0,0.08333333333333333,False,False,603.1055555555555,True,2432.366666666667,-2.011878294100431,0.0004372172776228902,True,2243.6208333333334,False,65.96666666666665,5.087947867685942,2.630524617269704e-07
12397,275.15041,11.2718,13080.0,94690.0,0.08333333333333333,False,False,227.08333333333334,True,1946.6666666666667,-3.0997121392157285,0.12564110377252374,False,0.0,True,3260.625,-inf,0.05060127685532993
12401,369.20207,11.2711,57920.0,526600.0,0.16666666666666666,False,True,30712.588888888888,False,0.0,inf,5.34937826091565e-06,True,20339.25,True,5390.383333333333,1.915806703509369,0.007813272072446496
12402,188.0006,11.2455,19500.0,95930.0,0.16666666666666666,False,True,2216.0,True,3060.0666666666666,-0.46560520245294973,0.6935320085971406,False,17.55,True,7879.0,-8.81039769418159,0.011536348932784931
12403,227.21177,11.2663,24410.0,131800.0,0.08333333333333333,False,True,2730.0,False,0.0,inf,0.10333078573894797,True,1030.4166666666667,True,2034.1666666666667,-0.981210055391216,0.6488417279715808
12404,282.17821,11.2716,7036.0,65270.0,0.027777777777777776,False,True,2856.666666666666,False,25.583333333333332,6.802984643629682,0.000171253213714251,True,2102.0875,False,119.2,4.140366582235496,0.0008668107024057099
12405,317.15407,11.2769,24000.0,118500.0,0.16666666666666666,False,True,2349.4444444444443,True,3787.3222222222225,-0.6888585159255388,0.5549041452302517,False,13.945833333333333,True,9177.258333333333,-9.36208526361829,0.009290549140821395
12409,308.18566,11.2633,10310.0,74030.0,0.027777777777777776,False,True,3257.2722222222224,False,21.916666666666668,7.215492092195179,0.00016881549304460376,True,2378.0208333333335,False,162.74166666666667,3.8691057783840335,0.0011147175215407276
12410,195.08059,11.2705,54790.0,372100.0,1.0,False,True,29582.222222222223,True,18785.666666666668,0.6550981167156416,0.0024881298266248757,True,20830.416666666668,True,30891.0,-0.5684948768760278,0.06119691920809139
12411,387.13399,11.2815,29150.0,163500.0,0.16666666666666666,False,True,4001.022222222222,True,4916.116666666667,-0.29715051175794255,0.7848117788290743,False,154.59166666666667,True,13066.525,-6.401269149611557,0.007420548960853244
12412,442.08252,11.2718,35670.0,320600.0,0.16666666666666666,False,True,2774.4444444444443,True,5512.222222222223,-0.9904351359644661,0.4223302182801447,False,0.0,True,12430.0,-inf,0.012259523735799487
12414,366.28508,11.2685,13500.0,127000.0,0.027777777777777776,False,True,3768.1111111111113,False,194.2388888888889,4.277937527493539,0.0007909140287661547,False,1084.0416666666667,True,3775.441666666667,-1.8002252169281423,0.08217508777002497
12415,347.13645,11.2749,22780.0,244400.0,0.16666666666666666,False,True,1317.3333333333333,True,3688.3333333333335,-1.4853485991036965,0.2771270236244528,False,0.0,True,7508.5,-inf,0.018806858726557456
12416,346.10738,11.2773,280000.0,1376000.0,1.0,True,True,53063.88888888889,True,65170.0,-0.2964775848396032,0.6713084465777779,True,20844.583333333332,True,135661.66666666666,-2.702268682992595,0.004750143817645147
12417,243.56234,11.278,26400.0,240800.0,0.16666666666666666,False,True,2006.6666666666667,True,4004.4444444444443,-0.9968011183326804,0.4203871253991114,False,0.0,True,9016.666666666666,-inf,0.012428043524815715
12418,344.11216,11.278,15760.0,76400.0,0.16666666666666666,False,True,1473.9444444444443,True,2322.222222222222,-0.6558238880040917,0.575948193641748,False,0.0,True,5694.25,-inf,0.009462516800931865
12419,546.28544,11.278,49460.0,410000.0,0.16666666666666666,False,True,2861.1111111111113,True,8056.111111111111,-1.4935080556106863,0.27542119730638376,False,0.0,True,16375.833333333334,-inf,0.018952233527863738
12421,434.38419,11.2639,4733.0,59150.0,0.027777777777777776,False,True,517.5,False,0.0,inf,0.11223187283157368,False,0.0,True,776.25,-inf,0.1128857730945722
12422,243.13812,11.2794,17590.0,88750.0,0.027777777777777776,False,True,2800.3,False,3393.038888888889,-0.27699657205286005,0.5682324722553849,False,1981.3375000000003,True,5327.333333333333,-1.4269389046335688,0.02217661972388062
12423,488.08799,11.2812,6817.0,69830.0,0.08333333333333333,False,False,227.61111111111111,True,1078.3333333333333,-2.244160320120725,0.1719588113066689,False,0.0,True,1958.9166666666667,-inf,0.0331971217087141
12424,392.14939,11.2874,17210.0,117800.0,0.08333333333333333,False,False,445.72222222222223,True,2796.6666666666665,-2.649491514128472,0.14344289146787276,False,0.0,True,4863.583333333333,-inf,0.04093989222622106
12425,322.25889,11.2804,183500.0,1810000.0,1.0,True,True,49379.444444444445,True,91437.22222222222,-0.8888709713069511,0.0036956703209341333,True,46422.083333333336,True,118380.83333333333,-1.350552343067053,0.00017091758210760152
12426,190.00094,11.278,46880.0,218700.0,0.16666666666666666,False,True,6770.972222222223,True,8424.777777777777,-0.3152756318754039,0.7620981098606966,False,424.6375,True,21944.350000000002,-5.691473945269174,0.005968534267060831
12427,447.0614,11.2772,60510.0,527300.0,0.16666666666666666,False,True,4796.111111111111,True,9701.888888888889,-1.016400575191903,0.4102396722914652,False,0.0,True,21747.0,-inf,0.012053393505352028
12428,257.17481,11.2835,35850.0,192800.0,0.5277777777777778,False,True,7765.722222222223,True,14124.444444444445,-0.8630021147725133,0.005455272199852842,True,12056.416666666666,True,8722.416666666666,0.4670013678855916,0.096554582896441
12429,214.25298,11.2872,1465000.0,9565000.0,0.8611111111111112,True,True,603916.6666666666,True,6023.444444444444,6.647616965060804,8.08837866034718e-07,True,202012.08333333334,True,510886.0,-1.3385598113447592,0.08713643130780278
12430,647.23902,11.2843,28230.0,298800.0,0.1388888888888889,False,True,1012.6111111111111,True,4495.0,-2.150240895985373,0.18031491863505927,False,0.0,True,8261.416666666666,-inf,0.03123431015595649
12432,370.20547,11.2857,10780.0,97310.0,0.05555555555555555,False,True,5053.372222222223,False,0.0,inf,0.00014368950119039202,True,3717.6458333333335,False,144.76666666666668,4.6825879792840945,0.0006775921300256058
12433,277.20113,11.282,68720.0,713500.0,1.0,True,True,17015.944444444445,True,29968.88888888889,-0.8165783680766392,0.020575562702192615,True,13709.458333333334,True,43058.333333333336,-1.6511209071948838,3.120440718638445e-05
12434,225.09113,11.2676,20850.0,63790.0,0.027777777777777776,False,False,1092.211111111111,True,2447.883333333333,-1.1642830619021884,0.27609551665173415,False,513.4791666666666,True,4283.183333333333,-3.0603057817687853,0.04038165600208391
12435,376.1181,11.2756,5141.0,74500.0,0.027777777777777776,False,False,187.21666666666667,True,1949.9222222222222,-3.380635800047542,0.0011402026014258404,False,363.0249999999999,True,2479.6583333333333,-2.772000539455212,0.005711731769015585
12437,127.14822,11.2806,100600.0,495700.0,0.2222222222222222,False,True,14105.455555555556,True,18733.42222222222,-0.4093612146924979,0.6854987309130676,True,1454.3916666666664,True,46349.53333333333,-4.99406706979462,0.006140353355823245
12438,191.99642,11.2864,19650.0,99830.0,0.16666666666666666,False,True,2105.0,True,3158.5555555555557,-0.5854447145858589,0.6096254907389418,False,16.104166666666668,True,7863.125,-8.931524970533241,0.008427129772179
12439,180.06681,11.2808,49410.0,470700.0,0.16666666666666666,False,True,3470.1111111111113,True,7438.366666666667,-1.10000400800666,0.36331787264058457,False,189.34166666666667,True,15984.033333333333,-6.399495760124982,0.012971192763127587
12440,299.18275,11.2797,11890.0,141700.0,0.3055555555555556,False,True,1949.2555555555555,True,5908.611111111111,-1.5998958013809468,0.00021556720108116808,True,2160.9,True,7465.0,-1.7885099502365371,0.00011052000803614677
12441,244.56003,11.278,9749.0,90190.0,0.08333333333333333,False,False,422.1111111111111,True,1397.4444444444443,-1.727096219149951,0.24066139120325164,False,0.0,True,2729.3333333333335,-inf,0.02586468945082175
12442,231.02758,11.2805,11470.0,67430.0,0.08333333333333333,False,False,333.1666666666667,True,1614.7444444444445,-2.276989885256783,0.16792824047386937,False,14.85,True,2892.1666666666665,-7.605543951509767,0.036292320058279016
12443,285.15986,11.2713,9856.0,97180.0,0.08333333333333333,False,False,748.088888888889,True,1593.7055555555555,-1.0911035010914056,0.3443147568292324,False,171.22916666666666,True,3170.2333333333336,-4.21058865635713,0.021697600945494475
12444,325.62728,11.2905,10800.0,123700.0,0.08333333333333333,False,False,197.66111111111113,True,1687.0,-3.0933590129538713,0.12563141872317496,False,0.0,True,2826.991666666667,-inf,0.05031301556099628
12445,365.1709,11.2749,7186.0,69970.0,0.05555555555555555,False,False,140.58333333333334,True,1047.7222222222222,-2.8977587995606444,0.13402528630676133,False,0.0,True,1782.4583333333333,-inf,0.047225876833745094
12446,748.19293,11.2798,4819.0,74210.0,0.05555555555555555,False,False,0.0,True,738.0555555555555,-inf,0.08429394436184978,False,0.0,True,1107.0833333333333,-inf,0.08354195570476303
12447,172.14134,11.2817,13920.0,144200.0,0.08333333333333333,False,True,2515.133333333333,True,6555.277777777777,-1.3820220326485424,0.0002467097050469701,True,2920.6,True,7764.416666666667,-1.410612757520853,0.0009120878672574681
12448,294.22763,11.2851,36990.0,394600.0,0.4722222222222222,False,True,8019.0,True,15584.833333333334,-0.9586484832225944,0.00681520349671853,True,7329.541666666667,True,20746.666666666668,-1.501084668396017,0.0003751905764797854
12449,341.12849,11.2893,192600.0,746900.0,0.9166666666666666,True,True,39961.38888888889,True,48077.77777777778,-0.2667634882243947,0.6971599713727776,True,15760.625,True,100537.5,-2.6733370677919486,0.004189391072926306
12450,236.11382,11.2869,4406.0,54140.0,0.05555555555555555,False,True,1525.4166666666667,False,0.0,inf,0.0018105538687194609,True,922.7041666666668,False,442.7166666666667,1.0594844848347371,0.2456537653170918
12451,363.22795,11.2876,25180.0,237700.0,0.2777777777777778,False,True,3961.3222222222225,True,6027.338888888889,-0.605539125179637,0.4559070297414656,False,384.57916666666665,True,14213.833333333334,-5.207871266271439,0.00015215155201859785
12452,247.19051,11.2913,183000.0,866500.0,0.5,True,True,26129.627777777776,True,37787.38888888889,-0.5322182584176142,0.5601406010377599,True,5821.054166666666,True,84233.41666666667,-3.8550403382547014,0.0063121662795551335
12453,344.16557,11.2898,14790.0,166300.0,0.5277777777777778,False,True,3197.438888888889,True,8558.5,-1.4204411799288912,0.00021350788012740828,True,8160.041666666667,False,1313.825,2.6348033957666686,6.405008894667221e-09
12454,299.10771,11.295,28830.0,320400.0,0.6944444444444444,False,True,8838.883333333333,True,17886.444444444445,-1.016930607533177,0.0012357995063610964,True,18113.208333333332,True,3861.5750000000003,2.2297808118056635,2.4980925108556305e-10
12456,318.17011,11.2867,53770.0,405800.0,0.3055555555555556,False,True,9229.488888888889,True,8134.172222222222,0.18225521959958543,0.8380656280888157,False,433.0375000000001,True,25179.416666666668,-5.861609085937859,0.000714240028988938
12459,281.12854,11.3677,5956.0,55750.0,0.05555555555555555,False,True,1678.8444444444442,False,0.0,inf,0.002022073536019569,False,390.6708333333333,True,1736.925,-2.152510004108686,0.09451285296384546
12460,348.14437,11.2843,9107.0,97270.0,0.08333333333333333,False,False,367.3333333333333,True,1361.611111111111,-1.8901529917743143,0.21163664747873584,False,0.0,True,2593.4166666666665,-inf,0.0270088039262851
12462,281.17488,11.2825,42840.0,352500.0,0.05555555555555555,False,True,26407.11111111111,False,4387.166666666667,2.5895650620754163,1.7785042283985592e-06,True,18148.666666666668,True,9894.083333333334,0.8752256054011537,0.05183898052547478
12464,286.23776,11.3077,78500.0,321700.0,0.3333333333333333,False,True,22502.333333333332,True,34752.22222222222,-0.6270306270578273,0.09190229907122152,True,21497.375,True,42887.083333333336,-0.9963826983794841,0.013083336429528135
12465,307.22688,11.313,9209.0,79160.0,0.027777777777777776,False,False,978.8388888888888,True,1611.8444444444444,-0.719569193882326,0.43726876790693836,False,288.0458333333333,True,3309.933333333333,-3.5224318653601396,0.01040304559654765
12466,316.15455,11.303,34870.0,345100.0,0.16666666666666666,False,True,2062.777777777778,True,5426.666666666667,-1.395477885132663,0.29858291346590793,False,0.0,True,11234.166666666666,-inf,0.01771306025603889
12467,342.13196,11.2961,26050.0,126700.0,0.027777777777777776,False,False,1268.7055555555555,True,2788.4166666666665,-1.136088872249474,0.40455999541339804,False,50.90416666666667,True,5983.875,-6.877152477899143,0.027315875235809417
12468,551.27564,11.3092,10030.0,69880.0,0.08333333333333333,False,False,327.8888888888889,True,1571.9444444444443,-2.2612713115381227,0.17134305659420254,False,0.0,True,2849.75,-inf,0.03398349087402757
12469,171.138,11.2881,189400.0,1156000.0,0.1388888888888889,True,True,50041.11111111111,True,79207.22222222222,-0.6625181597875841,0.03674793475210196,False,44696.25,True,104480.0,-1.2250011020160194,0.0025943257319505854
12472,218.15401,11.3202,25440.0,128200.0,0.05555555555555555,False,True,3058.7500000000005,False,16.022222222222222,7.576724128055605,0.10321433973517527,True,2013.979166666667,False,584.1999999999999,1.7855144963796954,0.3174111637413315
12473,461.17074,11.3086,7792.0,79670.0,0.08333333333333333,False,True,1295.288888888889,True,2906.261111111111,-1.1658904280264324,0.016990538255338642,False,1013.8291666666668,True,4274.666666666667,-2.0759973505033456,7.722419595417805e-05
12474,338.25373,11.314,27970.0,190300.0,0.16666666666666666,False,True,7446.944444444444,True,8085.333333333333,-0.11865865796403591,0.7943355817118702,False,3863.25,True,15571.916666666666,-2.0110595833204816,0.0002676861882327742
12475,242.5622,11.2812,5483.0,68290.0,0.027777777777777776,False,False,260.77777777777777,True,651.3888888888889,-1.3206981757669312,0.34262904998222676,False,0.0,True,1368.25,-inf,0.02399966725869934
12476,721.27575,11.3013,5171.0,76560.0,0.027777777777777776,False,False,29.516666666666666,True,710.5,-4.589232938099385,0.10177292386032587,False,0.0,True,1110.0249999999999,-inf,0.07420489776692811
12477,258.27922,11.3144,4571.0,66310.0,0.027777777777777776,False,True,1388.3777777777777,False,0.0,inf,0.0017921268812363242,False,216.70000000000002,True,1649.1666666666667,-2.927966148007407,0.027667084460812435
12478,420.14425,11.3085,27320.0,286700.0,0.9444444444444444,False,True,12140.777777777777,True,15255.666666666666,-0.32948437820449966,0.17113783332554802,True,9586.083333333334,True,21922.5,-1.1933989431657135,7.750051744470498e-08
12483,620.322,11.3092,19090.0,205700.0,0.1388888888888889,False,True,1012.1666666666666,True,2861.6666666666665,-1.4994087650394234,0.27646599817282314,False,0.0,True,5810.75,-inf,0.019702815267340475
12490,312.16865,11.3092,8363.0,99840.0,0.05555555555555555,False,False,246.82222222222222,True,1116.0555555555557,-2.1768646480683356,0.18692987419695475,False,0.0,True,2044.3166666666666,-inf,0.03595619882687974
12500,456.19187,11.31,8120.0,93870.0,0.1388888888888889,False,False,1610.127777777778,True,3878.3944444444446,-1.2682843539523627,0.0024037962688072713,False,1571.3500000000004,True,5090.083333333333,-1.69568471584504,0.00012629135429053094
12504,237.13083,11.3174,33780.0,117400.0,0.16666666666666666,False,True,6648.533333333334,True,7678.166666666667,-0.20772575934619836,0.7772602904691972,False,2078.8166666666666,True,17332.416666666668,-3.059638388228442,0.002806935909566826
12506,230.10373,11.321,18700.0,196500.0,0.6388888888888888,False,True,6393.4944444444445,True,9271.388888888889,-0.53618080639912,0.05858162693592302,True,5418.912499999999,True,12659.5,-1.224145168154374,4.303707569729446e-05
12509,364.19665,11.3247,5414.0,72180.0,0.05555555555555555,False,False,21.505555555555556,True,3169.738888888889,-7.2035107901933415,3.719215481372358e-08,True,1439.8083333333332,True,1907.25,-0.4056171892437887,0.5104848380504035
12513,240.13833,11.3283,19720.0,184800.0,0.3333333333333333,False,True,8918.222222222223,False,0.0,inf,4.000301103875793e-06,True,3608.75,True,6159.833333333333,-0.7713921139741191,0.34478573844962734
12515,506.90425,11.3225,5830.0,59380.0,0.08333333333333333,False,True,914.5,False,0.0,inf,0.08399251376059656,True,685.875,False,0.0,inf,0.084224372164514
12517,415.16531,11.3163,16710.0,165600.0,0.5555555555555556,False,True,5186.277777777777,True,8054.0,-0.6350059930708243,0.043597589643286624,True,4138.375,True,11583.666666666666,-1.484955706475883,3.840506603280385e-06
12518,250.617,11.3188,8293.0,87230.0,0.1111111111111111,False,True,1198.6444444444444,True,2763.855555555556,-1.2052784460688986,0.008146882346033432,False,1273.1958333333332,True,3397.3583333333336,-1.4159590524887113,0.007691748706057917
12520,288.21702,11.321,26400.0,204000.0,0.19444444444444445,False,False,6875.055555555556,True,13332.722222222223,-0.955528097508821,0.0009802785650902457,True,7957.416666666667,True,14396.833333333334,-0.8553794688941689,0.01177697939111579
12521,231.1015,11.3148,7948.0,89420.0,0.1111111111111111,False,True,2137.4666666666667,True,2989.1222222222223,-0.4838199669265402,0.25500631451554473,False,1344.8583333333333,True,5000.166666666667,-1.8945219758686551,6.187969461389842e-05
12522,339.13338,11.303,8606.0,52650.0,0.027777777777777776,False,False,139.73333333333332,True,900.7777777777778,-2.688495020361123,0.1802846620449647,False,0.0,True,1560.7666666666667,-inf,0.0654473271163229
12523,549.96498,11.3287,9223.0,91500.0,0.08333333333333333,False,True,1235.611111111111,False,0.0,inf,0.09054164184570267,True,926.7083333333334,False,0.0,inf,0.09062137039060249
12524,553.95911,11.3287,9842.0,102600.0,0.08333333333333333,False,True,1298.7222222222222,False,0.0,inf,0.08976031935254472,True,974.0416666666666,False,0.0,inf,0.0898581651762773
12526,284.22211,11.3319,294400.0,2026000.0,0.08333333333333333,True,True,34911.583333333336,False,4576.722222222223,2.93131915109571,0.1681947387089092,True,26417.104166666668,True,6398.25,2.0457230581909975,0.22585500898725758
12529,265.08598,11.3272,24640.0,103600.0,0.5,False,True,5869.2444444444445,True,7104.222222222223,-0.2755019150730637,0.4817463016437976,True,3888.558333333333,True,11683.083333333334,-1.5871137860670652,0.0005370757791827924
12530,243.15923,11.3257,13800.0,128000.0,0.2777777777777778,False,False,4343.444444444444,True,8250.5,-0.9256419681613716,0.00015961297929416004,True,5411.041666666667,True,8068.833333333333,-0.5764537398153632,0.022979869046898884
12532,274.677,11.3415,11580.0,75910.0,0.027777777777777776,False,True,1133.0055555555555,False,0.0,inf,0.0916848681182087,False,136.46666666666667,True,1426.575,-3.385935089647189,0.20289270032821086
12533,493.25876,11.3314,7584.0,76820.0,0.027777777777777776,False,True,769.8888888888889,False,0.0,inf,0.16512968197870428,False,0.0,True,1154.8333333333333,-inf,0.16815854435740193
12534,242.28423,11.3266,32060.0,197100.0,0.027777777777777776,False,True,2033.4944444444445,False,0.0,inf,0.26611606408791383,False,170.98333333333332,True,2708.275,-3.9854466287218973,0.362260312475429
12535,267.11291,11.3244,5219.0,67330.0,0.05555555555555555,False,False,818.3000000000001,True,2133.855555555556,-1.3827607638569956,0.006076036176045559,False,962.8958333333334,True,2502.4416666666666,-1.377884799433183,0.014726028220657073
12536,298.02478,11.3169,6725.0,84750.0,0.05555555555555555,False,False,1182.2777777777778,True,2565.8777777777777,-1.117883412667556,0.0157051688102257,False,899.1999999999999,True,3823.8333333333335,-2.088305702308914,9.716735768636972e-06
12537,551.96206,11.335,15110.0,151400.0,0.08333333333333333,False,True,2104.1666666666665,False,0.0,inf,0.0875436776938928,True,1578.125,False,0.0,inf,0.08769297968115854
12538,256.99815,11.3198,6539.0,68210.0,0.08333333333333333,False,False,946.7833333333333,True,2492.7444444444445,-1.396628770687009,0.005251062976913798,False,918.1750000000001,True,3322.941666666667,-1.85561991102948,0.0009740064508175737
12540,370.29522,11.3395,15880.0,62740.0,0.027777777777777776,False,False,225.82222222222222,True,1511.961111111111,-2.743161664921903,0.17226862281970493,False,74.55,True,2457.5750000000003,-5.042883282510195,0.09126723961903732
12541,343.29557,11.3415,1108000.0,8014000.0,1.0,True,True,587677.7777777778,True,198511.11111111112,1.5658055853427164,5.106185336097211e-06,True,336145.8333333333,True,506991.6666666667,-0.59287476721907,0.19348968769856772
12542,240.23227,11.3423,70140.0,527400.0,0.9722222222222222,False,True,37875.555555555555,True,11938.888888888889,1.6655984738630734,3.0650702770635344e-06,True,20827.708333333332,True,33066.25,-0.666855331858652,0.150776688972935
12551,547.34324,11.3244,10330.0,68680.0,0.05555555555555555,False,True,1204.177777777778,False,0.0,inf,0.08121301868224315,False,52.1875,True,1701.8916666666667,-5.027291102986703,0.11152210082574673
12553,394.27999,11.344,3596.0,59770.0,0.027777777777777776,False,False,890.45,True,1928.988888888889,-1.1152383239960504,0.008260386831220672,True,1916.6875,False,395.7833333333333,2.2758323706696566,5.349900199248489e-06
12556,286.27411,11.3523,20430.0,86380.0,0.2777777777777778,False,True,9174.444444444445,False,0.0,inf,2.0181123047102748e-06,True,3389.1666666666665,True,6983.333333333333,-1.042985253124581,0.18653595686969357
12557,277.15473,11.3068,121900.0,676400.0,0.027777777777777776,True,True,7551.944444444444,False,0.0,inf,0.2783190441096741,False,255.83333333333334,True,10816.25,-5.401852342677011,0.319145097606641
12559,329.27976,11.3288,47970.0,295400.0,0.05555555555555555,False,True,5113.222222222223,False,0.0,inf,0.15707299715782547,True,3775.4166666666665,False,119.0,4.9876023948677775,0.17588937067155255
12560,275.07038,11.3563,12910.0,66850.0,0.08333333333333333,False,True,1663.5333333333333,True,884.1777777777778,0.9118423944501118,0.4044464523250122,False,150.67499999999998,True,3520.216666666667,-4.546152258476233,0.01328011425936197
12564,274.17529,11.3481,51970.0,198200.0,0.19444444444444445,False,True,8476.761111111111,False,0.0,inf,0.009058675834799744,True,2201.445833333333,True,8312.25,-1.9167876983843901,0.20390913255349377
12582,269.1173,11.3703,10210.0,63360.0,0.027777777777777776,False,False,1103.361111111111,True,1577.25,-0.5155063133093108,0.5199550795157122,False,388.1666666666667,True,3244.5833333333335,-3.063285081606374,0.006828120850193632
12590,295.15405,11.4179,15230.0,90350.0,0.027777777777777776,False,True,1443.0277777777778,False,85.42222222222222,4.07834383168713,0.15630114710184326,False,398.17083333333335,True,1496.3333333333333,-1.9099721452690461,0.41151826448868944
12592,228.26868,11.3742,91220.0,772400.0,0.5,True,True,45015.555555555555,False,0.0,inf,8.399536078593908e-07,True,14455.416666666666,True,38612.5,-1.4174577718238268,0.0708723431129635
12598,520.48367,11.3826,9640.0,88420.0,0.1388888888888889,False,True,2425.688888888889,False,0.0,inf,0.007104329078933753,True,1819.2666666666667,False,0.0,inf,0.008283152888512819
12601,345.24602,11.3662,15570.0,84420.0,0.08333333333333333,False,False,0.0,True,3646.222222222222,-inf,0.005420298397890789,False,751.2916666666666,True,3966.75,-2.4005124710189554,0.09379121963568081
12603,264.09802,11.3734,4573.0,57140.0,0.05555555555555555,False,False,63.91111111111112,True,1092.6222222222223,-4.095584091153665,0.016981839485295337,False,50.46666666666667,True,1633.8666666666668,-5.016815645991597,0.010956266631917217
